Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Michael Busch","CHC",69,297,261,64,38,13,1,11,38,39,31,0,79,4,2,0,,2,1,0.244583,0.104001,0.26609,0.390848,0.330969,0.432391,0.334612,0.76336,0.187808,3.85572,0.305823,-0.50681,-0.332347,39.2373,4.86235,116.035,-0.839157,0.240168,4.736693501472473,-4.914924755692482,0.987111,252.30999755859375,,,,,,,350.2,5.075362318,350.2,5.075362318,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Josh Naylor","ARI",74,320,285,77,49,16,0,11,40,47,29,3,47,3,2,0,,5,2,0.268477,0.0899302,0.148138,0.607072,0.338819,0.444101,0.339128,0.78292,0.175624,3.58325,0.285611,-0.764917,-0.102587,43.2973,6.37604,114.9,-0.867504,0.201856,4.697134435176849,-5.818977132439613,0.963549,100.47000122070312,,,,,,,395.9,5.35,395.9,5.35,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Trent Grisham","NYY",48,206,177,39,21,8,1,9,26,25,23,1,53,2,1,1,,3,1,0.217328,0.114143,0.259473,0.439904,0.314778,0.420622,0.322733,0.7354,0.203294,4.43507,0.254618,0.0215646,-0.0776767,25.1737,1.40827,106.887,-0.0561121,0.103692,1.561997625976801,0.8382597416639328,0.959914,728.6599731445312,,,,,,,232.8,4.85,232.8,4.85,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Jorge Polanco","SEA",66,286,254,61,38,10,0,12,33,37,28,1,71,2,2,0,,3,1,0.23854,0.0968147,0.248268,0.38996,0.316093,0.419326,0.321849,0.735419,0.180786,3.10769,0.282187,-0.373104,-0.3144,34.8188,1.75691,112.587,-0.687504,-0.545857,3.4264334440231323,-3.7708568572998047,0.952639,412.9800109863281,,,,,,,322.3,4.883333333,322.3,4.883333333,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Heliot Ramos","SFG",72,312,284,72,46,14,1,11,38,37,23,1,80,3,2,0,,5,1,0.253533,0.0744613,0.257795,0.288839,0.314488,0.430274,0.324548,0.744763,0.176742,4.59762,0.312676,-0.412564,-0.116033,38.6577,2.59024,108.567,-0.528596,-0.239744,2.5969766974449158,-3.584188550710678,0.952563,200.07000732421875,,,,,,,353.6,4.911111111,353.6,4.911111111,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Salvador Perez","KCR",74,303,280,72,46,14,0,12,32,44,16,2,64,5,2,0,,0,0,0.256281,0.0534989,0.210336,0.25435,0.305367,0.437288,0.319948,0.742655,0.181007,1.49689,0.28909,-1.24656,-0.424291,36.4382,1.40119,100.523,-1.67085,0.00371822,-1.4895819127559662,0.5740886572748423,0.952346,74.0199966430664,,,,,,,339.6,4.589189189,339.6,4.589189189,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Tyler O'Neill","BAL",54,231,203,48,28,8,1,12,31,31,23,1,70,3,2,0,,3,1,0.236922,0.100082,0.300435,0.333124,0.321245,0.454061,0.335835,0.775306,0.217139,4.20839,0.295281,-0.181575,-0.0868543,30.744,4.00795,118.66,-0.268429,-0.82269,4.663528025150299,-3.4067947268486023,0.9299,200.11000061035156,,,,,,,288.4,5.34074074,288.4,5.34074074,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Jeff McNeil","NYM",63,272,246,64,45,13,1,5,31,28,19,1,34,5,2,1,,3,0,0.261832,0.0700239,0.125494,0.557987,0.325323,0.386622,0.314466,0.711945,0.12479,4.12194,0.284066,-0.640615,-0.121357,31.519,0.0648057,103.234,-0.761972,-0.820578,0.26699572801589966,-0.2372450828552246,0.923277,446.95001220703125,,,,,,,280.5,4.452380952,280.5,4.452380952,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Dalton Rushing","LAD",19,76,66,16,8,4,0,3,8,9,7,0,19,2,0,0,,0,0,0.234583,0.0989945,0.250694,0.394882,0.331647,0.423484,0.334355,0.755131,0.188901,1.95777,0.289461,0,-0.100286,9.97175,1.22206,115.003,-0.100286,3.83189,1.2276166081428528,5.151182055473328,0.918805,999,,,,,,,90.4,4.757894736,90.4,4.757894736,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Victor Scott II","STL",67,290,263,62,44,11,2,5,34,25,20,0,62,3,2,2,,19,3,0.235684,0.0679972,0.212601,0.319835,0.294285,0.348144,0.285087,0.642429,0.112459,7.31341,0.287842,1.58553,2.01858,26.8004,-6.75075,81.0718,3.60411,1.15831,-2.8198766708374023,2.1953471899032593,0.916635,321.8500061035156,,,,,,,271.2,4.047761194,271.2,4.047761194,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Tyler Fitzgerald","SFG",55,236,215,51,32,10,1,7,30,25,16,0,69,3,1,1,,9,2,0.237345,0.0662747,0.290517,0.228126,0.296703,0.395102,0.303821,0.691805,0.157758,6.4785,0.313207,0.695555,0.733411,25.3088,-1.95153,94.3902,1.42897,0.371016,-0.1179513931274414,1.2395345866680145,0.91404,242.5800018310547,,,,,,,239.6,4.356363636,239.6,4.356363636,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Spencer Horwitz","PIT",62,269,233,62,41,14,1,6,32,30,31,1,50,3,2,0,,1,1,0.266246,0.115159,0.186587,0.617187,0.358509,0.414419,0.341938,0.772928,0.148173,3.02053,0.312952,-0.909793,-0.417941,37.0512,5.9715,115.859,-1.32773,1.22127,3.6582694053649902,-3.633204698562622,0.911835,382.5899963378906,,,,,,,318,5.129032258,318,5.129032258,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Dylan Moore","SEA",47,204,175,38,22,8,1,7,27,21,22,0,57,5,1,1,,13,4,0.214434,0.108418,0.277634,0.390505,0.317214,0.390238,0.314024,0.707451,0.175804,7.21311,0.272389,0.681679,0.904335,23.5921,-0.0235246,107.111,1.58601,-0.468971,3.2460802793502808,-1.3316249549388885,0.904956,360.739990234375,,,,,,,227,4.829787234,227,4.829787234,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Paul Goldschmidt","NYY",67,290,260,67,43,13,0,11,36,36,27,1,70,2,2,0,,3,1,0.257444,0.0923443,0.240366,0.384182,0.328635,0.432607,0.332371,0.761242,0.175163,3.64272,0.310749,-0.221197,-0.080867,37.7485,4.22229,113.633,-0.302064,0.0588998,4.216250509023666,-5.1748962961137295,0.902695,174.5399932861328,,,,,,,346.2,5.167164179,346.2,5.167164179,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Ke'Bryan Hayes","PIT",70,301,277,70,50,12,2,5,31,29,20,0,57,2,2,0,,8,2,0.252447,0.0653346,0.189662,0.344479,0.305268,0.367991,0.297171,0.673258,0.115543,5.0807,0.29792,0.152749,0.188332,30.7159,-4.09345,85.24,0.341081,2.61532,-4.856126040220261,3.691245675086975,0.897293,362.1099853515625,,,,,,,283.8,4.054285714,283.8,4.054285714,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Dillon Dingler","DET",46,184,170,40,26,8,1,5,18,22,10,0,53,3,1,0,,1,0,0.237644,0.0553473,0.285893,0.193594,0.289519,0.392393,0.298789,0.681912,0.15475,3.8679,0.309279,-0.24472,-0.202037,18.9912,-2.26143,91.314,-0.446757,1.33565,-2.2716793715953827,4.768369555473328,0.894812,577.3599853515625,,,,,,,170.8,3.713043478,170.8,3.713043478,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Kristian Campbell","BOS",50,215,188,50,33,10,1,6,27,24,22,0,50,3,1,0,,6,2,0.263082,0.103748,0.23124,0.448659,0.347484,0.417291,0.337407,0.764775,0.154209,5.11426,0.326296,-0.150719,0.0903281,28.8616,3.99777,111.429,-0.0603906,-0.53024,2.748953979462385,-1.6574007868766785,0.856762,285.70001220703125,,,,,,,263.9,5.278,263.9,5.278,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Gabriel Arias","CLE",58,249,229,54,35,12,2,6,28,25,16,0,72,2,2,0,,6,2,0.237331,0.065037,0.290061,0.224219,0.292707,0.386252,0.29802,0.678959,0.14892,5.45159,0.315559,-0.0783871,0.0957274,25.554,-3.21407,90.8283,0.0173403,0.118344,-2.5910760164260864,2.3347014859318733,0.833421,654.6400146484375,,,,,,,235.8,4.065517241,235.8,4.065517241,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Luke Raley","SEA",61,264,233,54,32,10,1,11,33,32,20,0,77,8,2,1,,6,2,0.230548,0.0742881,0.292745,0.253764,0.309913,0.41873,0.32002,0.728643,0.188181,5.4554,0.292516,0.00979489,0.204321,31.7198,1.23422,111.307,0.214116,0.112129,3.6216979175806046,-4.4400308802723885,0.826373,296.989990234375,,,,,,,297.3,4.873770491,297.3,4.873770491,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Connor Norby","MIA",74,320,290,70,44,15,1,10,39,34,24,0,90,3,2,0,,6,2,0.241646,0.0750994,0.282678,0.265671,0.304056,0.400649,0.309395,0.704705,0.159003,4.69256,0.314013,-0.222024,-0.11389,35.7067,-1.21952,93.5649,-0.335914,-0.863793,-2.739613354206085,0.2775648236274719,0.824431,282.1600036621094,,,,,,,332,4.486486486,332,4.486486486,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Zack Gelof","ATH",48,209,189,44,27,9,1,7,26,22,16,0,65,2,1,1,,8,2,0.231654,0.0772921,0.308702,0.250378,0.295612,0.404937,0.306578,0.700549,0.173282,5.74314,0.306703,0.680061,0.616797,22.8865,-1.26837,95.8429,1.29686,-0.204261,0.3041835427284241,0.5423437654972076,0.810105,245.74000549316406,,,,,,,218.6,4.554166666,218.6,4.554166666,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Ramón Urías","BAL",44,191,172,44,29,8,1,6,22,22,15,0,40,3,1,0,,1,0,0.252989,0.0780803,0.211181,0.369732,0.319852,0.405449,0.31943,0.725301,0.15246,3.61198,0.297535,-0.265098,-0.215928,22.8712,0.803353,107.178,-0.481027,-0.184989,1.0850025117397308,0.3397027999162674,0.807793,689.4400024414062,,,,,,,215.6,4.9,215.6,4.9,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Caleb Durbin","MIL",55,240,213,52,35,11,1,4,28,25,18,1,29,6,2,1,,12,2,0.24348,0.0764036,0.119581,0.63893,0.317596,0.362804,0.302876,0.6804,0.119324,5.99471,0.262282,0.637854,1.00629,25.5171,-2.16255,91.3799,1.64414,-0.177181,-0.7694413661956787,0.7302267402410507,0.805688,392.44000244140625,,,,,,,242.6,4.41090909,242.6,4.41090909,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Joey Ortiz","MIL",71,309,276,65,43,14,2,6,34,31,25,0,60,3,2,1,,7,2,0.235895,0.0824548,0.19457,0.42378,0.304299,0.364978,0.296766,0.669277,0.129083,5.35889,0.278392,0.0755542,0.0515142,31.3559,-4.29214,87.2006,0.127068,-1.06417,-4.488371044397354,2.189533233642578,0.803999,265.2799987792969,,,,,,,288.1,4.057746478,288.1,4.057746478,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Willi Castro","MIN",66,286,256,63,42,13,2,6,36,27,21,0,66,8,2,1,,9,3,0.2464,0.0718546,0.229462,0.313144,0.319017,0.38307,0.311293,0.702087,0.136671,6.32427,0.306847,0.417625,0.247019,32.4433,-0.6585,99.5559,0.664644,-1.72851,0.5193216502666473,-2.305668354034424,0.803999,228.25,,,,,,,298,4.515151515,298,4.515151515,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Alek Thomas","ARI",57,246,226,57,38,12,2,5,29,27,15,0,47,2,2,1,,6,2,0.251805,0.0621447,0.189393,0.328126,0.303477,0.391636,0.30435,0.695113,0.139831,6.17331,0.294817,0.297021,0.160293,26.5021,-1.9315,91.112,0.457314,0.899404,-2.099053919315338,1.7782621383666992,0.798484,558.010009765625,,,,,,,243.2,4.266666666,243.2,4.266666666,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Jo Adell","LAA",71,309,280,62,35,12,1,14,36,40,23,1,90,4,2,0,,8,3,0.222549,0.0733618,0.291488,0.25168,0.288584,0.419702,0.308249,0.708286,0.197153,5.02512,0.273371,-0.10203,0.177689,34.1883,-1.45975,95.004,0.0756588,-1.88466,-1.684986911714077,-0.8877416253089905,0.798409,285.45001220703125,,,,,,,327.1,4.607042253,327.1,4.607042253,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Addison Barger","TOR",63,272,245,56,34,14,0,8,29,31,22,0,68,3,2,0,,2,1,0.228162,0.0795215,0.24959,0.318609,0.296807,0.384857,0.30037,0.681664,0.156696,3.13935,0.279656,-0.336907,-0.302008,28.4062,-2.99805,92.5763,-0.638915,1.34368,-2.943658769130707,1.5797861218452454,0.79715,641.8200073242188,,,,,,,260.4,4.133333333,260.4,4.133333333,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Vinnie Pasquantino","KCR",75,323,289,75,45,16,1,12,38,46,28,2,44,3,3,0,,1,0,0.258057,0.0874136,0.137255,0.636868,0.326932,0.451536,0.336868,0.778468,0.193479,2.79912,0.264605,-1.01466,-0.376899,43.1879,5.86221,112.365,-1.39156,0.215563,3.171035647392273,-6.252955123782158,0.795651,119.11000061035156,,,,,,,390.8,5.210666666,390.8,5.210666666,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Ryan McMahon","COL",73,316,277,65,41,13,1,10,36,35,35,1,92,2,2,0,,3,1,0.235285,0.109925,0.290157,0.378847,0.322085,0.397173,0.317281,0.719258,0.161888,3.46409,0.310388,-0.434835,-0.524438,37.2727,0.785825,88.365,-0.959273,1.48986,-5.253572940826416,2.6176337003707886,0.793509,272.17999267578125,,,,,,,338.3,4.634246575,338.3,4.634246575,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Jacob Young","WSN",61,265,237,59,46,10,1,1,31,18,18,0,48,4,1,4,,16,3,0.247272,0.06692,0.181864,0.367968,0.309945,0.318535,0.283355,0.628481,0.0712631,6.66614,0.303017,1.15212,1.41093,24.0885,-6.52687,78.7716,2.56305,1.99396,-4.011179685592651,2.940254032611847,0.784365,294.55999755859375,,,,,,,225.5,3.696721311,225.5,3.696721311,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Sal Frelick","MIL",61,265,238,62,46,11,2,3,32,23,22,0,38,3,2,1,,10,2,0.260588,0.0827471,0.143577,0.576327,0.327792,0.359664,0.306637,0.687456,0.0990762,6.40672,0.298742,0.445261,0.808521,29.0202,-1.59518,93.9526,1.25378,1.97985,-0.6190546751022339,-0.5997829437255859,0.768995,350.260009765625,,,,,,,269.1,4.411475409,269.1,4.411475409,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Keibert Ruiz","WSN",66,259,241,60,42,11,0,7,25,30,13,0,29,3,2,0,,2,0,0.248406,0.0519415,0.112315,0.462463,0.294452,0.379114,0.296091,0.673566,0.130708,2.59133,0.257092,-0.880316,-0.270671,26.1678,-3.74065,87.4829,-1.15099,-1.15247,-4.937899112701416,3.90308940410614,0.767435,209.4499969482422,,,,,,,244.5,3.704545454,244.5,3.704545454,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Edgar Quero","CHW",51,209,185,46,32,9,0,5,20,24,19,0,39,3,1,0,,1,0,0.249568,0.0891253,0.187555,0.475194,0.326469,0.381711,0.314944,0.70818,0.132143,2.39851,0.288425,-0.420079,-0.282343,24.2384,0.12948,100.937,-0.702423,0.0469216,-0.47913672029972076,0.8895143270492554,0.763411,999,,,,,,,213.6,4.188235294,213.6,4.188235294,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Nathaniel Lowe","WSN",71,309,270,70,49,12,1,9,34,38,34,1,70,2,2,0,,1,0,0.258077,0.111005,0.227673,0.487561,0.344104,0.401056,0.330334,0.745161,0.142979,2.70984,0.31678,-1.16902,-0.449463,39.6353,3.98721,110.904,-1.61849,0.433868,2.3135875463485718,-5.075391203165054,0.755892,262.8599853515625,,,,,,,357,5.028169014,357,5.028169014,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Reese McGuire","CHC",13,50,45,10,8,1,0,1,5,5,4,0,13,0,1,0,,1,0,0.222104,0.0797462,0.250559,0.318272,0.285472,0.295217,0.262472,0.580688,0.073113,3.82667,0.287962,0,0.06838,3.73842,-2.08167,66.6934,0.06838,6.48871,-1.892486795783043,7.472510516643524,0.750098,999,,,,,,,37.2,2.861538461,37.2,2.861538461,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Kyle Manzardo","CLE",65,279,244,58,32,13,1,12,34,36,31,1,65,2,2,0,,1,0,0.23619,0.109992,0.23339,0.471281,0.32513,0.442243,0.334262,0.767373,0.206053,2.89885,0.270681,-0.447681,-0.425258,36.6803,4.47716,116.193,-0.872939,0.0337147,4.28218412399292,-6.349927473813295,0.747891,355.8800048828125,,,,,,,337.9,5.198461538,337.9,5.198461538,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Lane Thomas","CLE",54,234,211,51,32,11,1,7,29,26,18,0,60,3,2,0,,10,3,0.239209,0.0773021,0.258019,0.299598,0.30628,0.395442,0.308738,0.701721,0.156233,5.85344,0.300302,0.421364,0.294498,26.0344,-1.01619,98.3296,0.715862,-1.18901,0.26916319131851196,-0.8837602436542511,0.74485,170.22999572753906,,,,,,,251.6,4.659259259,251.6,4.659259259,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Mike Tauchman","CHW",61,265,227,55,38,10,1,6,34,26,33,0,55,3,2,1,,5,1,0.244576,0.126262,0.209463,0.602791,0.345738,0.374739,0.32312,0.720477,0.130164,4.6027,0.297075,-0.186488,-0.0144044,32.5117,1.89627,106.659,-0.200892,-0.0467326,1.8145034611225128,-3.507843680679798,0.73933,519.6300048828125,,,,,,,286.8,4.701639344,286.8,4.701639344,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Brooks Lee","MIN",62,268,247,62,42,13,1,6,28,31,19,1,42,1,2,0,,3,1,0.249905,0.0697574,0.157333,0.443375,0.302814,0.384293,0.300801,0.687106,0.134387,3.88147,0.27723,-0.388115,-0.136143,28.1147,-2.86519,92.2129,-0.524258,-0.230301,-2.909164845943451,1.0945445597171783,0.737624,420.2699890136719,,,,,,,262.9,4.24032258,262.9,4.24032258,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Joey Bart","PIT",41,164,146,35,24,6,0,5,18,19,14,0,45,3,1,0,,0,0,0.242905,0.0875749,0.273419,0.320295,0.323158,0.389876,0.31687,0.713033,0.14697,2.96706,0.315591,-0.345785,-0.214255,19.3342,0.354835,98.7136,-0.56004,-0.603003,-0.8070138394832611,2.4454535841941833,0.725491,258.5799865722656,,,,,,,165.4,4.034146341,165.4,4.034146341,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"Pedro Pagés","STL",52,206,188,44,30,8,1,5,20,23,14,0,51,2,2,1,,1,0,0.23224,0.0662645,0.247672,0.267549,0.28746,0.367062,0.288078,0.654522,0.134822,3.46155,0.288044,-0.344394,-0.174075,19.4821,-4.29129,83.1181,-0.518469,0.82878,-4.578224003314972,4.847298264503479,0.723445,565.75,,,,,,,184.2,3.542307692,184.2,3.542307692,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Jasson Domínguez","NYY",61,264,236,57,37,11,1,8,35,30,26,1,69,1,1,0,,11,2,0.240961,0.0971456,0.260908,0.372337,0.317024,0.395797,0.31416,0.712821,0.154836,6.05693,0.305288,0.316438,0.911681,30.5539,-0.00160046,100.888,1.22812,-0.459069,1.496316283941269,-3.344871550798416,0.72141,141.52000427246094,,,,,,,292.3,4.791803278,292.3,4.791803278,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Ben Williamson","SEA",47,204,183,43,29,8,1,5,22,21,17,0,47,2,1,1,,4,1,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0324123,21.3545,-2.26109,97.5264,-0.0324123,0,-0.6099087558686733,0.729938268661499,0.718493,999,,,,,,,195.5,4.159574468,195.5,4.159574468,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Spencer Torkelson","DET",70,301,264,61,34,14,1,13,38,39,31,1,80,3,2,0,,1,0,0.230988,0.104166,0.265807,0.391885,0.317839,0.430046,0.327107,0.747886,0.199058,2.90942,0.279201,-0.523535,-0.350634,37.9254,3.11608,111.133,-0.87417,-0.108812,2.9568483233451843,-6.154490679502487,0.708397,375.9800109863281,,,,,,,350,5,350,5,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Trevor Larnach","MIN",57,246,216,52,33,10,1,9,31,30,26,1,61,2,2,0,,2,1,0.2424,0.106486,0.247078,0.430981,0.327492,0.417563,0.326936,0.745055,0.175163,3.84039,0.293965,-0.580051,-0.234448,30.9454,2.51184,110.504,-0.814499,-0.506664,2.1381523609161377,-3.5629913210868835,0.702002,321.239990234375,,,,,,,279.5,4.903508771,279.5,4.903508771,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Colt Keith","DET",62,269,243,61,41,12,2,8,32,31,23,1,54,1,2,0,,2,1,0.253364,0.0863071,0.20159,0.428132,0.32002,0.408485,0.319198,0.728506,0.155121,4.39974,0.295156,-0.363586,-0.193731,32.1614,1.08163,105.598,-0.557317,0.371135,1.162653923034668,-3.356179356575012,0.701236,257.2099914550781,,,,,,,293,4.725806451,293,4.725806451,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Adolis García","TEX",68,294,266,62,37,12,1,12,36,41,22,1,79,3,2,0,,6,2,0.234504,0.0758809,0.268898,0.282192,0.299307,0.423198,0.314587,0.722505,0.188694,4.54576,0.283742,0.0116772,0.0521729,34.0691,0.0985933,101.21,0.0638502,-0.0338714,0.4702725112438202,-3.54683443531394,0.695902,151.52000427246094,,,,,,,315.3,4.636764705,315.3,4.636764705,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Jonah Heim","TEX",46,183,168,39,26,7,0,6,19,22,13,0,34,1,1,0,,1,0,0.233742,0.0695949,0.186618,0.372927,0.289451,0.385596,0.296062,0.675047,0.151854,3.10393,0.258754,-0.299472,-0.149683,18.5103,-2.65086,88.245,-0.449155,0.247557,-2.9082611799240112,3.5012601166963577,0.694262,307.239990234375,,,,,,,171,3.717391304,171,3.717391304,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Trey Sweeney","DET",46,197,177,40,26,8,1,5,22,20,17,0,50,2,1,0,,5,1,0.226765,0.0843241,0.255627,0.329872,0.297219,0.365753,0.293353,0.662972,0.138988,5.4674,0.287183,-0.0500429,0.159781,19.5094,-3.28239,87.5097,0.109738,0.709195,-2.7045342549681664,2.822621166706085,0.693662,499.0199890136719,,,,,,,186.6,4.056521739,186.6,4.056521739,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Mike Yastrzemski","SFG",61,265,233,54,31,12,2,9,33,30,27,1,66,3,1,1,,3,1,0.230296,0.101098,0.247407,0.408633,0.315077,0.415358,0.319856,0.730434,0.185062,4.76462,0.278338,-0.277838,-0.289045,31.8203,1.20487,105.358,-0.566883,-0.209143,1.0923934578895569,-3.048031449317932,0.692432,440.7799987792969,,,,,,,293.1,4.804918032,293.1,4.804918032,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Luis Torrens","NYM",47,186,170,39,26,8,0,5,18,20,13,0,47,2,1,0,,1,0,0.229729,0.0680593,0.252309,0.269746,0.287357,0.361884,0.28676,0.649241,0.132156,2.52436,0.288172,-0.398719,-0.291727,17.4009,-4.07187,84.2838,-0.690446,1.07811,-4.104118824005127,4.707739353179932,0.690903,622.3400268554688,,,,,,,165.5,3.521276595,165.5,3.521276595,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Anthony Santander","TOR",55,239,213,51,28,10,0,12,30,35,21,1,49,3,2,0,,1,0,0.238367,0.0888684,0.20481,0.433906,0.312381,0.462411,0.335137,0.774792,0.224043,2.79477,0.251311,-0.379832,-0.281534,31.5868,4.00195,116.908,-0.661366,-0.0346177,3.949575364589691,-5.2946484833955765,0.684916,99.44999694824219,,,,,,,288.3,5.241818181,288.3,5.241818181,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Harrison Bader","MIN",56,242,222,54,36,11,1,6,29,27,14,0,51,4,2,0,,10,3,0.241389,0.0587594,0.211948,0.277235,0.295348,0.375768,0.29535,0.671115,0.134378,5.78638,0.286121,0.454343,0.3948,24.3624,-3.64677,88.398,0.849142,1.69067,-2.363398849964142,0.8774023056030273,0.68296,472.25,,,,,,,239,4.267857142,239,4.267857142,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Thairo Estrada","COL",68,294,274,72,50,13,1,8,35,33,13,0,57,5,2,1,,7,2,0.262893,0.0440209,0.193643,0.22733,0.306202,0.403859,0.310885,0.710061,0.140966,5.13891,0.304718,0.420785,0.0883601,33.1989,-0.771647,83.9902,0.509145,0.918637,-4.9922736287117,1.9686365723609924,0.679607,334.20001220703125,,,,,,,309.5,4.551470588,309.5,4.551470588,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Kyle Teel","CHW",55,219,194,45,32,8,0,5,24,22,21,0,57,2,2,0,,3,1,0.234377,0.0954764,0.26095,0.365881,0.31305,0.353109,0.298132,0.666159,0.118732,3.91482,0.304595,-0.156887,0.0293375,22.478,-2.80517,89.1705,-0.12755,-0.672585,-2.8343477100133896,2.0885263085365295,0.678375,999,,,,,,,200.1,3.638181818,200.1,3.638181818,,,,,,,,,,,,,,,,,,,"Kyle Teel","33549",691019
"JJ Bleday","ATH",46,198,173,41,23,10,1,7,25,22,23,0,42,1,1,0,,1,1,0.234556,0.116159,0.210269,0.552431,0.325956,0.423501,0.328876,0.749457,0.188944,3.85204,0.26718,-0.404528,-0.256284,25.2596,2.333,111.448,-0.660811,-1.57754,1.9338642954826355,-2.0330917835235596,0.675111,263.0799865722656,,,,,,,228.2,4.960869565,228.2,4.960869565,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Ben Rice","NYY",47,199,174,41,23,8,0,10,27,27,21,0,50,3,2,0,,2,1,0.235288,0.106243,0.249961,0.425037,0.325994,0.447214,0.337936,0.773209,0.211926,3.87654,0.270567,-0.221077,-0.184532,26.8405,3.79045,117.527,-0.405609,-0.548251,3.5883655846118927,-3.7619857788085938,0.67107,400.7200012207031,,,,,,,245.8,5.229787234,245.8,5.229787234,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
