Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jake Irvin","WSN",7.89827,10.3781,11.4654,4.44946,28.4298,28.4298,0,0,0,163.375,692.283,157.985,87.7936,80.7701,24.4685,51.8359,0.97271,7.04116,134.568,7.41305,2.85553,2.59603,1.34792,0.194382,0.0748767,0.11950551718473434,0.249421,1.28429,0.28146,0.695055,,,4.54727,1.24997,1.33893,444.760009765625,2.45439,-0.16439,1.29019,2.45439,0.16439,3.27975,593.2,3.639263803680982,596,3.6564417177914113,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Kyle Freeland","COL",6.74034,10.854,9.70197,5.10831,26.7036,26.7036,0,0,0,151.74,662.683,174.455,93.6156,86.1264,25.2531,41.4559,0.748738,5.20769,108.526,6.43685,2.45882,2.61786,1.49781,0.163767,0.0625576,0.10120923817157745,0.283197,1.4229,0.309393,0.677324,,,4.82213,1.24032,1.20222,724.9400024414062,2.72598,1.36878,2.16121,2.72598,-1.36878,2.11839,444.9,2.9269736842105263,515,3.388157894736842,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Cade Smith","CLE",4.42969,2.26283,0,2.9785,64.2066,0,1.7401,20.7986,2.25947,67.3281,273.354,52.2093,24.2194,22.2819,5.07108,21.7906,0.905684,3.42943,87.5307,11.7006,2.91283,4.0169,0.677871,0.32021,0.0797157,0.24049407243728638,0.210407,1.09909,0.303076,0.744098,,,2.66926,1.23313,1.07476,368.2799987792969,1.4569,1.3801,0.988938,1.4569,-1.3801,3.68142,494.09999999999997,7.374626865671641,465,6.940298507462686,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Grant Holmes","ATL",6.5766,5.39689,4.93152,3.98903,45.0961,16.8114,0,1.36796,1.12199,118.907,503.311,114.703,57.2853,52.7025,14.9359,37.4035,2.32168,5.00118,114.709,8.68228,2.83106,3.06679,1.1305,0.227909,0.074315,0.15359371900558472,0.248864,1.27921,0.301173,0.722743,,,3.93989,1.233,1.51647,271.4800109863281,4.47332,0.941009,0.376318,4.47332,-0.941009,4.49824,505.0999999999999,4.2445378151260496,508,4.26890756302521,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Jordan Hicks","BOS",6.68198,7.30436,7.10515,4.12773,33.5149,21.3039,0.0417699,0.424962,0.874937,123.445,537.747,116.579,61.5397,56.6165,12.1482,54.357,1.38045,7.58556,110.918,8.0867,3.96299,2.04056,0.885685,0.206265,0.101083,0.10518216341733932,0.245014,1.38471,0.296058,0.710695,,,4.1541,1.22592,1.30604,465.57000732421875,1.83407,-0.672565,0.944394,1.83407,0.672565,3.74081,494.40000000000003,4.019512195121951,495,4.024390243902439,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Jon Gray","TEX",5.39425,5.93399,6.61801,4.32584,23.3175,17.6141,0,0.285365,0,101.25,427.97,97.9963,52.8975,48.6657,14.2704,31.5241,0.79827,3.81222,90.6246,8.05551,2.80213,2.87478,1.26848,0.211754,0.0736594,0.1380949541926384,0.249587,1.27921,0.290978,0.699485,,,4.25561,1.22048,0.864659,584.6599731445312,1.7272,-0.865757,0.279067,1.7272,0.865757,4.62791,394.40000000000003,3.9049504950495053,397,3.9306930693069306,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Jared Jones","PIT",4.45099,4.85916,5.73337,3.92924,15.8025,13.7631,0,0.175442,0,79.2569,331.246,70.4308,37.611,34.6021,10.2417,26.2125,0.730412,3.7272,82.0975,9.32256,2.97655,3.132,1.163,0.247845,0.079133,0.16871155053377151,0.233752,1.21937,0.288032,0.717239,,,3.90795,1.2199,1.22001,231.0800018310547,3.33964,-1.24348,0.376727,3.33964,1.24348,4.4977,353.6,4.4759493670886075,339,4.291139240506329,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Dean Kremer","BAL",9.32376,8.39628,9.79634,4.28329,26.1466,26.1466,0,0,0,146.999,623.488,140.441,76.0432,69.9597,22.0958,50.1769,0.611285,5.10496,128.678,7.87831,3.07208,2.56448,1.35282,0.206384,0.0804777,0.12590591609477997,0.247165,1.29673,0.283507,0.717509,,,4.49802,1.21725,1.2526,446.1499938964844,3.15105,0.832183,1.11148,3.15105,-0.832183,3.51803,546.1999999999999,3.715646258503401,542,3.687074829931973,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Simeon Woods Richardson","MIN",5.40591,6.05759,7.51286,4.54032,24.5324,24.5324,0,0,0,125.906,540.054,122.039,69.0404,63.5171,17.4284,46.7353,0.555996,3.8292,106.114,7.58526,3.34072,2.27054,1.24581,0.196489,0.0865381,0.10995040833950043,0.24932,1.34048,0.285864,0.6908,,,4.48519,1.20521,0.812628,476.45001220703125,2.21375,1.54003,0.884404,2.21375,-1.54003,3.82079,465.1000000000001,3.691269841269842,468,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"DJ Herz","WSN",5.69338,6.9458,5.98088,4.10702,26.0345,19.0534,0,0.24154,0,101.527,435.766,84.8448,50.359,46.3303,12.7023,50.5192,0.867792,4.79489,113.415,10.0538,4.47835,2.24499,1.12602,0.260266,0.115932,0.14433378726243973,0.223011,1.33328,0.283652,0.72295,,,4.19323,1.20191,1.2832,418.2099914550781,2.4109,0.0926152,0.478771,2.4109,-0.0926152,4.36164,431.9000000000001,4.234313725490197,399,3.911764705882353,,,,,,,,,,,,,,,,,,,"DJ Herz","26389",687792
"Max Meyer","MIA",6.15338,8.20008,8.41582,4.43048,27.8522,23.7559,0,0.37489,0,130.237,563.939,132.472,69.6873,64.1123,18.4553,46.3761,0.913136,5.45983,112.882,7.80071,3.20482,2.43406,1.27535,0.200167,0.082236,0.1179312989115715,0.258681,1.37325,0.29944,0.713419,,,4.4692,1.1857,1.25342,352.9200134277344,5.10236,-1.3338,1.04735,5.10236,1.3338,3.60353,470.40000000000003,3.618461538461539,489,3.7615384615384615,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Tyler Mahle","TEX",5.83751,6.12934,6.98807,4.28399,20.7981,20.7981,0,0,0,114.136,477.812,104.641,59.0527,54.3285,16.5416,36.228,0.444262,4.80834,105.142,8.2908,2.8567,2.90223,1.30436,0.220049,0.0758206,0.14422807842493057,0.239575,1.23422,0.279598,0.695061,,,4.28677,1.17726,1.12027,452.010009765625,2.24112,0.366271,0.425244,2.24112,-0.366271,4.43301,448.4999999999999,3.9342105263157885,436,3.824561403508772,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Tyler Anderson","LAA",8.76324,11.2468,10.3009,4.60732,28.0676,28.0676,0,0,0,166.582,718.142,164.439,92.6929,85.2774,25.8032,62.1708,1.31432,6.77857,132.699,7.16941,3.35893,2.13443,1.39408,0.184782,0.0865717,0.09820979088544846,0.253298,1.36035,0.282533,0.703031,,,4.82867,1.1752,1.14448,491.44000244140625,3.90432,0.732956,1.82776,3.90432,-0.732956,2.56298,548.6,3.2850299401197605,556,3.3293413173652695,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Edwin Díaz","NYM",4.9655,2.92967,0,3.00707,61.6157,0,34.1674,1.4758,6.35517,63.7926,256.731,44.6523,23.1677,21.3143,6.15134,22.8983,0.746899,3.54411,93.1788,13.1459,3.23055,4.06924,0.867845,0.362943,0.0891919,0.2737511023879051,0.193897,1.05891,0.293994,0.753034,,,2.74225,1.17296,1.07613,43.040000915527344,1.7452,-2.18632,2.13406,1.7452,2.18632,2.15458,561.8,8.778125,521,8.140625,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Walker Buehler","BOS",7.17308,7.69293,8.4992,4.42064,30.7275,24.9826,0,0.291804,0,138.477,595.045,141.557,73.9323,68.0177,19.4202,44.5399,0.954745,5.97851,116.499,7.57158,2.89476,2.61561,1.26216,0.195782,0.0748513,0.12093077600002289,0.259964,1.34388,0.298911,0.705844,,,4.40147,1.16729,1.43468,242.38999938964844,7.45263,-0.704766,1.08702,7.45263,0.704766,3.55064,497.3,3.603623188405797,522,3.782608695652174,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Jose Quintana","MIL",7.1201,7.61056,8.86883,4.30836,24.6225,23.7569,0,0.259297,0,130.992,565.175,130.71,68.1594,62.7067,16.2266,48.6091,0.739204,5.20541,104.926,7.20908,3.33977,2.15856,1.11488,0.185652,0.0860072,0.09964434057474136,0.255612,1.36893,0.29339,0.709823,,,4.40731,1.16698,1.39054,476.9200134277344,2.5823,1.12179,0.992881,2.5823,-1.12179,3.67616,480.0000000000001,3.664122137404581,495,3.7786259541984735,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Edward Cabrera","MIA",5.83355,7.34953,6.41199,4.20517,25.3422,21.0014,0,0.282581,0,111.216,479.323,94.8142,56.4835,51.9648,13.5976,54.7103,0.500717,6.15921,119.104,9.63828,4.42735,2.17699,1.10036,0.248483,0.114141,0.13434235751628876,0.226582,1.34445,0.28422,0.713024,,,4.25597,1.15672,1.44088,455.3800048828125,2.14223,-1.21919,0.664999,2.14223,1.21919,4.11334,457.20000000000005,4.1189189189189195,428,3.855855855855856,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Emmanuel Clase","CLE",3.93528,3.05761,0,2.58004,65.335,0,37.0618,0.891506,5.0652,67.0814,264.963,54.9018,20.9025,19.2303,4.2352,12.7249,1.28578,2.12981,63.9703,8.58261,1.70725,5.02717,0.568218,0.241431,0.0480252,0.19340571016073227,0.219512,1.00813,0.278536,0.757312,,,2.74432,1.12561,1.39792,35.18000030517578,4.02154,0.491685,2.57564,4.02154,-0.491685,1.56581,575.5999999999999,8.591044776119402,555,8.283582089552239,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Zebby Matthews","MIN",4.54218,4.53987,4.51083,4.19811,27.8719,13.8339,0,0.519212,0,85.9537,356.672,86.2552,43.5801,40.0937,13.1566,16.9859,0.82516,3.30545,80.8062,8.46102,1.77855,4.75726,1.3776,0.226556,0.0476232,0.17893290147185326,0.256422,1.20112,0.30154,0.703369,,,3.98434,1.12455,0.723573,406.510009765625,2.2938,-0.287848,0.400884,2.2938,0.287848,4.46549,358.9,4.173255813953488,367,4.267441860465116,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Charlie Morton","BAL",8.75656,8.63636,10.2978,4.33096,25.9798,25.9798,0,0,0,149.508,646.261,138.901,78.2019,71.9458,20.6402,60.607,1.00214,11.685,149.164,8.97928,3.64839,2.46116,1.24249,0.23081,0.093781,0.1370292380452156,0.242001,1.33443,0.292605,0.711007,,,4.41639,1.11585,1.23226,387.1400146484375,4.53622,-0.0527491,1.38953,4.53622,0.0527491,3.14729,569.3000000000001,3.7953333333333337,556,3.7066666666666666,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Ryan Helsley","STL",5.033,3.52105,0,2.83305,60.9876,0,32.2583,2.30508,4.72904,63.8297,258.895,47.6602,21.8397,20.0925,5.41751,23.6076,1.59971,1.88313,79.0239,11.1424,3.32868,3.34739,0.763871,0.305235,0.091186,0.21404896676540375,0.204196,1.11653,0.283578,0.776155,,,2.99183,1.09447,1.18202,53.880001068115234,2.03666,-0.603163,2.10288,2.03666,0.603163,2.19616,535.3000000000001,8.364062500000001,503,7.859375,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Kyle Harrison","BOS",5.39399,5.47399,6.11403,4.02885,29.8424,15.7611,0,0.611865,0,96.4243,408.392,86.2529,46.9178,43.1644,12.6196,36.186,0.501687,5.31499,99.9144,9.32576,3.37751,2.76114,1.17788,0.244654,0.0886061,0.15604739636182785,0.235092,1.26979,0.289488,0.720818,,,4.08668,1.08468,1.12556,453.6499938964844,2.77448,-0.51867,0.0952621,2.77448,0.51867,4.87298,407.9000000000001,4.248958333333334,392,4.083333333333333,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Steven Matz","STL",5.08003,5.52797,3.69251,4.12039,34.8955,15.4691,0,0.619461,0,100.914,429.151,100.985,50.2177,46.2003,12.9878,30.5137,1.21278,3.99402,87.8562,7.83547,2.72137,2.87924,1.15832,0.204721,0.0711024,0.13361838459968567,0.255889,1.30308,0.299514,0.717297,,,4.12426,1.07409,1.06488,635.280029296875,4.84992,0.38064,0.169334,4.84992,-0.38064,4.77422,399.9000000000001,3.9594059405940603,411,4.069306930693069,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Antonio Senzatela","COL",4.4957,7.65761,5.89903,5.21019,28.5919,21.7423,0,0.306668,0,117.36,522.938,141.207,73.8491,67.9411,16.9614,35.8811,0.568907,4.33107,75.3009,5.77458,2.75161,2.09862,1.30071,0.143996,0.0686144,0.07538135349750519,0.29252,1.50892,0.3182,0.673259,,,4.78996,1.0674,0.7077,735.7000122070312,4.46024,-0.871878,1.65799,4.46024,0.871878,2.78934,320.1,2.735897435897436,394,3.3675213675213675,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Dustin May","LAD",5.58432,3.84223,5.38991,3.62239,38.3415,9.1441,0,0.826828,0,81.6781,339.805,69.1245,35.7331,32.8745,8.41646,28.6356,0,4.36217,80.313,8.84958,3.15532,2.80466,0.927399,0.23635,0.0842705,0.15207932889461517,0.225302,1.1969,0.278377,0.721437,,,3.75148,1.05048,1.19478,321.8900146484375,3.48932,-0.131285,0.523038,3.48932,0.131285,4.30262,394.0000000000001,4.804878048780489,371,4.524390243902439,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Eury Pérez","MIA",4.15624,4.46988,5.09577,3.85551,14.523,14.2066,0,0,0,71.2778,294.952,61.7643,33.1899,30.5347,10.4699,23.1965,0.452377,2.57245,80.2305,10.1304,2.92894,3.45873,1.32199,0.272012,0.0786451,0.19336716085672379,0.229451,1.19197,0.287392,0.736397,,,3.9094,1.04792,1.22615,503.1199951171875,3.20911,-0.654632,0.521221,3.20911,0.654632,4.30504,323.2,4.552112676056338,307,4.323943661971831,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"JP Sears","ATH",8.51297,10.8234,10.2957,4.61212,28.9522,28.9522,0,0,0,168.536,713.708,164.65,93.8777,86.3675,29.2422,48.1417,1.97268,10.4775,135.835,7.25374,2.57082,2.82156,1.56157,0.190323,0.067453,0.12286977469921112,0.25134,1.26259,0.276335,0.691953,,,4.85358,1.04684,1.09879,463.79998779296875,5.00369,-3.01636,1.5791,5.00369,3.01636,2.89453,562.9000000000001,3.3307692307692314,566,3.3491124260355027,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Jhoan Duran","MIN",5.09244,3.8987,0,2.82172,60.8633,0,28.2099,3.85454,3.60315,62.5383,256.082,50.7973,21.3123,19.6073,4.68121,19.4786,2.13435,3.8195,76.4412,11.0008,2.8032,3.92437,0.673682,0.298503,0.0760639,0.22243911772966385,0.218217,1.12373,0.304073,0.768392,,,2.81258,1.03334,1.19171,68.86000061035156,2.34973,0.659259,1.87661,2.34973,-0.659259,2.49786,511.1,8.112698412698412,489,7.761904761904762,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Hayden Birdsong","SFG",7.02308,6.78525,5.58204,4.18375,29.6852,19.4744,0,0.737781,0,108.77,466.617,93.2919,54.9599,50.5632,13.7886,51.0126,0.952648,5.79084,118.617,9.81472,4.22094,2.32524,1.14091,0.254206,0.109324,0.14488133788108826,0.227645,1.32669,0.286593,0.714754,,,4.20011,1.02438,1.15851,378.8699951171875,2.16388,-0.251771,0.633757,2.16388,0.251771,4.15499,463.59999999999985,4.2532110091743105,434,3.981651376146789,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"Tylor Megill","NYM",5.54623,5.10474,4.06232,4.08456,36.6306,11.5993,0,0.80629,0,88.6988,377.712,81.8358,43.7555,40.2551,10.8579,33.9647,0.77743,3.79828,90.9977,9.23326,3.4463,2.67919,1.10172,0.240918,0.0899221,0.15099596232175827,0.24073,1.30555,0.298109,0.716157,,,3.98325,1.02035,0.870101,373.1199951171875,3.72867,-0.162782,0.151183,3.72867,0.162782,4.79842,382.09999999999997,4.2932584269662915,374,4.202247191011236,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"Bailey Falter","PIT",6.32351,8.3724,6.57008,4.57968,32.541,21.9213,0,0.296654,0,124.407,531.292,129.159,68.8099,63.3051,18.2061,36.6626,0.991393,3.44452,92.1553,6.6668,2.65228,2.51361,1.31708,0.173455,0.0690065,0.1044488474726677,0.262955,1.33289,0.291351,0.691296,,,4.55458,1.00574,0.900507,694.25,1.64156,1.02261,0.878843,1.64156,-1.02261,3.82821,424.79999999999995,3.4258064516129028,450,3.629032258064516,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
"Ryan Walker","SFG",4.84526,3.48345,0,3.04568,64.9588,0.0226022,24.4265,4.48265,3.6685,68.2939,278.22,54.1931,25.1209,23.1112,5.70429,21.2306,0.951456,4.1355,81.1731,10.6973,2.79784,3.82341,0.751731,0.291758,0.0763085,0.2154499962925911,0.214325,1.1044,0.292142,0.745915,,,2.98942,0.999352,1.08417,75.5999984741211,1.29833,-1.0009,1.63116,1.29833,1.0009,2.82513,512.0000000000001,7.529411764705884,485,7.132352941176471,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Chase Dollander","COL",3.75513,5.47051,5.96687,4.86445,20.5165,17.0453,0,0.293895,0,95.5301,419.838,95.5097,56.1233,51.6334,12.8628,39.8524,0,6.48303,90.1463,8.49279,3.75454,2.262,1.21181,0.214717,0.0949234,0.1197936087846756,0.255714,1.41696,0.305542,0.67521,,,4.4847,0.999047,1.01362,999,4.79931,0.929746,0.819627,4.79931,-0.929746,3.90716,342.9000000000001,3.571875000000001,353,3.6770833333333335,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Marcus Stroman","NYY",7.55646,8.07212,8.94988,4.47619,23.5859,23.5859,0.140847,0,0.083462,131.335,569.581,133.395,71.0002,65.3202,16.6464,48.8025,0.605126,5.23162,100.507,6.88746,3.34428,2.05948,1.14073,0.176459,0.0856814,0.09077735990285873,0.258745,1.38727,0.293049,0.699827,,,4.51791,0.987956,1.03434,493.20001220703125,2.37669,0.0374748,1.1996,2.37669,-0.0374748,3.40053,454.50000000000006,3.4694656488549622,474,3.618320610687023,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Orion Kerkering","PHI",4.38558,2.80663,0,3.00776,58.4071,0.172567,5.31295,14.6817,2.06556,60.4649,247.46,49.9895,21.9642,20.2071,4.63955,17.6829,0.627246,3.83435,69.6038,10.3603,2.63204,3.93622,0.690581,0.281273,0.0714578,0.2098155915737152,0.221249,1.1192,0.298947,0.747146,,,2.92929,0.959231,0.993689,321.30999755859375,2.07052,0.783568,1.00362,2.07052,-0.783568,3.66185,411.5,6.858333333333333,394,6.566666666666666,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Félix Bautista","BAL",3.92117,2.46582,0,2.68073,52.3984,0,26.7539,2.1505,4.21098,55.5149,223.417,36.7446,17.9735,16.5356,5.17708,22.7975,1.02858,2.32638,81.2613,13.174,3.69589,3.56449,0.839301,0.363721,0.10204,0.2616805285215378,0.185304,1.07254,0.282219,0.794899,,,2.80894,0.957708,1.09368,64.93000030517578,2.3343,2.03358,1.85924,2.3343,-2.03358,2.52102,486.7000000000001,8.69107142857143,445,7.946428571428571,,,,,,,,,,,,,,,,,,,"Felix Bautista","20666",642585
"Davis Martin","CHW",4.64846,7.95707,7.64308,4.55804,24.7004,24.7004,0,0,0.148471,126.675,547.584,125.059,69.733,64.1544,18.712,46.7657,1.62278,7.13589,111.4,7.91475,3.32261,2.38209,1.32945,0.203439,0.0854037,0.11803523451089859,0.253318,1.35642,0.292506,0.701044,,,4.6045,0.953506,0.886072,601.75,2.94575,-0.145287,0.960015,2.94575,0.145287,3.71998,441.10000000000014,3.473228346456694,448,3.52755905511811,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Frankie Montas","NYM",5.65267,5.69194,6.08758,4.35318,17.6313,16.9296,0,0,0,88.9269,380.359,83.6552,46.753,43.0128,12.1779,34.2556,0.693927,3.45361,84.2829,8.53,3.46689,2.46041,1.23248,0.221588,0.0900612,0.1315266415476799,0.244142,1.32593,0.290335,0.705498,,,4.32332,0.948946,0.815486,515.3300170898438,3.22008,-0.000716336,0.28518,3.22008,0.000716336,4.61976,349.6,3.9280898876404495,346,3.8876404494382024,,,,,,,,,,,,,,,,,,,"Frankie Montas","14309",593423
"Griffin Jax","MIN",5.1452,4.39816,0.182063,3.15492,62.2179,0.248975,6.95069,16.6702,4.97286,65.4503,263.911,53.1273,24.9384,22.9434,6.16131,17.4866,1.41824,2.83716,76.5983,10.533,2.40457,4.3804,0.847235,0.290242,0.0662594,0.22398307919502258,0.218103,1.07889,0.292026,0.736843,,,2.98117,0.937852,0.873642,286.989990234375,1.54296,-0.404756,0.933782,1.54296,0.404756,3.75496,466.40000000000003,7.1753846153846155,444,6.8307692307692305,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Javier Assad","CHC",6.15477,5.18821,5.76471,4.21521,30.9162,20.1124,0,0.452722,0,117.927,508.396,114.406,60.0344,55.2316,15.2458,45.9098,1.11714,4.91414,98.0124,7.48018,3.50378,2.13489,1.16354,0.192787,0.0903032,0.10248423367738724,0.250028,1.35946,0.287994,0.721597,,,4.47783,0.920399,1.21264,649.3900146484375,3.42072,0.790647,0.685419,3.42072,-0.790647,4.08611,435.30000000000007,3.688983050847458,438,3.711864406779661,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Bubba Chandler","PIT",5.24744,5.6735,4.85275,4.42423,16.2173,16.1008,0,0,0,85.4377,367.994,80.5309,45.6517,41.9996,10.5187,34.4034,0,4.43546,78.8585,8.30695,3.62405,2.29217,1.10803,0.214293,0.0934891,0.12080417573451996,0.24466,1.34524,0.291988,0.691386,,,4.28475,0.906991,0.823039,317.3299865722656,3.71179,1.71282,0.29906,3.71179,-1.71282,4.60125,327.1,3.8482352941176474,326,3.835294117647059,,,,,,,,,,,,,,,,,,,"Bubba Chandler","sa3017428",696149
"Osvaldo Bido","ATH",5.39557,6.69029,5.87333,4.42901,34.7951,15.1063,0,1.20539,0,103.568,445.589,93.8482,55.3988,50.9669,13.6418,42.1942,2.09364,8.16433,96.7529,8.4078,3.66667,2.29304,1.18547,0.217135,0.0946932,0.12244179844856262,0.237452,1.31356,0.281589,0.689592,,,4.46914,0.902489,0.736313,440.82000732421875,1.70968,0.148508,0.459319,1.70968,-0.148508,4.38758,401.0000000000001,3.8557692307692317,386,3.7115384615384617,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Cody Bradford","TEX",4.59398,4.01774,3.65571,4.04993,37.9641,7.76787,0,1.15345,0,74.9078,305.617,69.7724,36.639,33.7079,10.8372,15.5451,0.742419,2.31766,68.9331,8.28215,1.8677,4.4344,1.30206,0.225554,0.0508646,0.17468944936990738,0.242472,1.13897,0.283364,0.693964,,,3.92214,0.898284,0.601842,430.4200134277344,3.48635,0.0531843,0.673239,3.48635,-0.0531843,4.10235,325.7,4.342666666666666,320,4.266666666666667,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Kyle Gibson",,6.66045,6.58643,7.63437,4.45399,23.3715,19.5908,0,0.334036,0,116.555,503.844,118.218,62.6976,57.6818,16.0139,42.0251,0.734427,4.42516,99.1037,7.65245,3.24504,2.3582,1.23654,0.196695,0.0834091,0.11328624933958054,0.25846,1.37482,0.298601,0.707755,,,4.44762,0.897749,0.704955,634.27001953125,2.78193,-2.27254,0.891833,2.78193,2.27254,3.81089,422.2000000000002,3.6085470085470104,437,3.735042735042735,,,,,,,,,,,,,,,,,,,"Kyle Gibson","10123",502043
"Ben Brown","CHC",3.17422,2.68961,1.98337,3.60245,30.919,4.58256,0,2.40162,0,52.5052,217.639,42.8736,22.8439,21.0163,5.44838,20.1462,0,1.82936,61.1984,10.4901,3.4533,3.03771,0.933916,0.281192,0.0925671,0.18862473219633102,0.219119,1.20026,0.29008,0.725302,,,3.43996,0.88691,0.737283,428.55999755859375,2.26459,0.785561,0.800193,2.26459,-0.785561,3.93308,282.90000000000003,5.337735849056604,264,4.981132075471698,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Lucas Giolito","BOS",6.01312,6.37804,6.51219,4.50118,21.9218,17.6034,0,0.389676,0,98.5548,420.463,93.9637,53.5765,49.2904,15.7628,36.0244,0.849892,3.68033,99.9298,9.12556,3.28974,2.77395,1.43946,0.237666,0.085678,0.1519881784915924,0.246781,1.31894,0.295025,0.708038,,,4.4264,0.886707,0.944018,412.3500061035156,1.46602,-1.2,0.539283,1.46602,1.19559,4.28096,371.4,3.7515151515151515,367,3.707070707070707,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Jeff Hoffman","TOR",3.39928,2.49184,0,3.08843,61.6796,0,26.5408,4.03468,2.92061,62.2215,253.033,47.8472,23.2086,21.3519,6.74863,21.2153,1.37823,3.05026,77.4393,11.2012,3.06867,3.65017,0.976152,0.306044,0.0838438,0.22220006585121155,0.209152,1.10995,0.284262,0.769175,,,3.25729,0.867972,0.90682,94.0199966430664,1.93412,-0.846765,1.87398,1.93412,0.846765,2.50136,480.8999999999999,7.756451612903224,452,7.290322580645161,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Lance Lynn",,5.0594,5.51153,6.37048,4.52843,16.5149,16.5149,0,0,0,93.8071,401.531,91.9781,51.3042,47.1999,15.1291,32.3737,0.533164,4.20019,88.254,8.46722,3.10598,2.7261,1.45151,0.219794,0.0806257,0.13916809111833572,0.252025,1.32561,0.293795,0.708024,,,4.55115,0.867238,0.737012,615.1799926757812,3.48721,-1.12214,0.414601,3.48721,1.12214,4.4472,339.90000000000003,3.615957446808511,343,3.648936170212766,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Aaron Bummer","ATL",4.64054,2.88069,0,3.47703,60.8057,0,0.985366,12.2274,3.5389,61.9109,264.669,56.1659,25.9983,23.9185,3.5027,25.2663,1.52547,3.07556,71.3548,10.3729,3.67297,2.8241,0.509189,0.2696,0.0954641,0.17413631081581116,0.237662,1.31531,0.32615,0.724357,,,2.97025,0.858512,0.702869,744.719970703125,4.20133,-0.725434,0.625657,4.20133,0.725434,4.16579,374.9999999999999,6.048387096774191,369,5.951612903225806,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Yariel Rodríguez","TOR",3.69979,5.50376,3.52713,4.16565,39.0538,12.2082,0,2.98932,0,86.2687,368.665,73.9647,43.4015,39.9294,10.8524,39.2471,0.946888,4.41157,89.6052,9.34808,4.09446,2.28311,1.13218,0.243053,0.106457,0.13659587502479553,0.227579,1.31232,0.281063,0.712215,,,4.24273,0.855058,0.67382,600.9400024414062,4.15803,-0.878096,0.226182,4.15803,0.878096,4.69842,371.69999999999993,4.322093023255813,350,4.069767441860465,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
