Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brandon Lockridge","SDP",45,194,175,41,29,8,1,2,22,15,16,0,53,1,1,1,,15,2,0.232529,0.0804478,0.274224,0.293365,0.298526,0.326697,0.281083,0.625223,0.0941678,7.23852,0.319843,0.604337,1.79255,17.3416,-5.03196,80.223,2.39688,0.889069,-2.1202497482299805,-0.6194182634353638,0.382411,737.8499755859375,,,,,,,176.2,3.915555555,176.2,3.915555555,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Javier Sanoja","MIA",34,148,137,37,27,7,1,2,16,14,9,0,17,1,1,1,,4,1,0.266411,0.0595426,0.116378,0.51163,0.311662,0.37045,0.300815,0.682112,0.104038,5.25327,0.293101,-0.103834,-0.0969285,15.5446,-1.51625,87.2409,-0.200762,0.528266,-2.4229720383882523,1.126414179801941,0.374007,738.0499877929688,,,,,,,149.8,4.405882352,149.8,4.405882352,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Randal Grichuk","ARI",43,184,169,43,26,10,1,6,23,24,12,0,37,2,1,0,,1,0,0.255477,0.0637376,0.199795,0.319015,0.309055,0.433785,0.323531,0.742841,0.178308,3.65467,0.290155,-0.362515,-0.232181,22.6691,1.43789,103.569,-0.594696,-0.164162,0.178938627243042,-2.6876186430454254,0.372357,575.7000122070312,,,,,,,206.8,4.809302325,206.8,4.809302325,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Hunter Goodman","COL",70,291,267,64,36,15,1,13,34,42,18,0,76,4,2,0,,1,0,0.24093,0.0615315,0.261929,0.234916,0.295179,0.449991,0.322952,0.745171,0.209061,3.175,0.284641,-0.487717,-0.407441,35.6868,2.1383,91.6929,-0.895158,-0.909171,-3.7402077317237854,-2.3042330145835876,0.372082,315.19000244140625,,,,,,,330.7,4.724285714,330.7,4.724285714,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Andruw Monasterio","MIL",34,145,129,30,21,6,0,2,16,14,14,0,37,2,0,0,,4,2,0.229459,0.099127,0.252033,0.393309,0.313473,0.32915,0.291786,0.642623,0.099691,4.49973,0.30197,0.0112038,0.00531246,14.2286,-2.53293,83.3968,0.0165163,0.641779,-2.8244783077389,1.5059764385223389,0.362799,750.3099975585938,,,,,,,125.2,3.682352941,125.2,3.682352941,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Liam Hicks","MIA",41,164,143,34,25,7,0,2,16,15,16,0,25,3,1,0,,1,0,0.238243,0.0977622,0.155334,0.629367,0.325323,0.327666,0.297081,0.652989,0.0894232,2.88862,0.275119,-0.309817,-0.223973,16.7454,-2.16776,84.7192,-0.533791,-0.844989,-3.484155595302582,1.5124186873435974,0.35905,746.1599731445312,,,,,,,145.4,3.546341463,145.4,3.546341463,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Starling Marte","NYM",54,232,210,54,39,9,1,5,28,24,15,0,48,5,2,1,,10,2,0.256568,0.0631169,0.207706,0.303876,0.316774,0.376727,0.307674,0.693501,0.120159,6.15091,0.309649,0.711558,0.726779,25.703,-1.11535,98.0168,1.43834,-0.0305227,0.8953706622123718,-5.146572019904852,0.357813,457,,,,,,,244.6,4.529629629,244.6,4.529629629,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Orlando Arcia","ATL",43,187,171,39,27,7,0,5,19,19,14,0,38,1,1,0,,1,0,0.230354,0.0731304,0.204544,0.357529,0.288778,0.365231,0.289454,0.654009,0.134878,2.25776,0.265239,-0.319043,-0.25294,17.9972,-3.61314,80.9999,-0.571983,-0.0511071,-4.763634204864502,1.8840780779719353,0.345104,462.8599853515625,,,,,,,161.6,3.758139534,161.6,3.758139534,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Jesse Winker","NYM",40,174,148,35,23,7,1,4,21,19,23,1,37,3,1,0,,3,1,0.235287,0.129658,0.212944,0.608882,0.344238,0.380397,0.324989,0.724635,0.14511,4.24402,0.282176,-0.595319,-0.129943,21.6782,1.5644,109.709,-0.725262,-0.319119,1.2684223055839539,-3.7413409948349,0.34275,400.7099914550781,,,,,,,192.5,4.8125,192.5,4.8125,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Kyren Paris","LAA",65,281,249,49,31,10,1,7,33,26,26,0,93,3,1,1,,12,2,0.196474,0.0908456,0.332861,0.272923,0.277872,0.333303,0.274683,0.611175,0.13683,6.58765,0.278674,0.679175,0.967964,23.6949,-8.72066,72.6448,1.64714,-0.0657775,-7.033063769340515,0.9721855670213699,0.341893,740.1099853515625,,,,,,,230.1,3.54,230.1,3.54,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Sam Haggerty","TEX",20,87,78,19,13,4,0,3,10,10,8,0,19,1,1,0,,2,1,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-5.04543e-8,10.0474,-0.00945643,101.819,-5.04543e-8,0,0.17911286077008626,0.17283950746059418,0.338172,999,,,,,,,96.2,4.81,96.2,4.81,,,,,,,,,,,,,,,,,,,"Sam Haggerty","18054",664059
"Enrique Hernández","LAD",46,198,181,42,27,9,0,6,23,24,15,0,40,1,1,1,,1,0,0.23132,0.074069,0.200976,0.368547,0.290465,0.383465,0.296983,0.673931,0.152146,2.86078,0.262221,-0.200457,-0.251471,20.2663,-2.64109,88.9791,-0.451928,0.317904,-3.029191642999649,-0.32160231471061707,0.33479,556.4500122070312,,,,,,,186.6,4.056521739,186.6,4.056521739,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Tyler Freeman","COL",31,132,117,31,22,6,1,3,16,13,9,0,18,4,1,1,,4,1,0.266242,0.0692154,0.139444,0.496367,0.337527,0.399423,0.326875,0.73695,0.133181,5.88014,0.29372,0.133578,0.069632,16.6017,1.38168,94.3419,0.20321,-0.354249,-0.675918385386467,-0.5460696518421173,0.326862,603,,,,,,,151.7,4.893548387,151.7,4.893548387,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Eli White","ATL",38,163,146,35,24,6,1,4,20,16,13,0,45,3,1,0,,7,1,0.239257,0.0782145,0.275906,0.283483,0.310178,0.370254,0.303153,0.680432,0.130996,6.73668,0.318592,0.238205,0.499776,17.4014,-1.36546,90.2505,0.737981,0.337568,-1.1298672556877136,-1.1226175129413605,0.325499,750.8099975585938,,,,,,,169.2,4.452631578,169.2,4.452631578,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Jorge Mateo","BAL",18,79,73,17,11,4,1,2,10,7,4,0,20,1,1,1,,6,1,0.226746,0.05159,0.248739,0.207406,0.270057,0.361588,0.277078,0.631644,0.134842,8.10101,0.284005,0.601036,0.549392,6.80145,-2.29764,78.7246,1.15043,0.857192,-0.7445884943008423,1.2090434730052948,0.321148,698.1599731445312,,,,,,,81.9,4.55,81.9,4.55,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"David Fry","CLE",33,143,126,31,20,7,0,4,16,17,13,1,33,3,1,0,,1,0,0.250116,0.0913226,0.232836,0.392219,0.331071,0.416232,0.327833,0.747304,0.166116,3.64437,0.302551,-0.173472,-0.0876901,18.0982,1.60613,113.089,-0.261162,0,1.851963758468628,-3.571296215057373,0.315791,512.1400146484375,,,,,,,155.4,4.709090909,155.4,4.709090909,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Christian Koss","SFG",20,87,78,19,13,4,0,3,10,10,8,0,19,1,1,0,,2,1,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-3.51731e-8,10.0474,-0.0094572,100.45,-3.51731e-8,0,0.04618072345213875,0.034567903727293015,0.308328,999,,,,,,,96.2,4.81,96.2,4.81,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Will Wagner","TOR",31,133,119,30,22,6,0,2,14,13,12,0,24,1,1,0,,1,0,0.256469,0.0920939,0.183197,0.502704,0.329524,0.370159,0.312782,0.699683,0.113691,3.54077,0.305148,-0.232522,-0.193156,15.2568,-0.097877,102.594,-0.425678,-0.00677247,-0.03580349683761597,-1.4317724253050983,0.30786,526.3900146484375,,,,,,,126.1,4.067741935,126.1,4.067741935,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Rafael Marchán","PHI",25,98,87,20,15,4,0,1,10,9,8,0,17,2,1,1,,0,0,0.229931,0.083601,0.17219,0.485515,0.304998,0.324765,0.284695,0.629763,0.0948334,2.54297,0.268257,-0.204721,-0.172424,9.07077,-2.26776,78.3901,-0.377145,0.656501,-2.878498286008835,2.574710428714752,0.306569,707.3800048828125,,,,,,,76,3.04,76,3.04,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Drew Waters","KCR",46,197,177,42,26,10,2,4,24,20,16,0,58,2,1,0,,6,2,0.237387,0.0815389,0.294718,0.276668,0.306976,0.383913,0.305654,0.690889,0.146526,6.53737,0.327253,0.0640549,0.0891649,21.4426,-1.26025,91.7621,0.15322,-0.0378243,-1.6775429993867874,-1.9392131865024567,0.304756,999,,,,,,,196,4.260869565,196,4.260869565,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Amed Rosario","WSN",32,137,129,34,25,6,1,2,15,13,5,0,25,1,1,0,,4,1,0.262765,0.0397517,0.183374,0.21678,0.295353,0.371286,0.293065,0.666639,0.108521,5.85563,0.310169,0.170474,0.158899,13.5377,-2.24603,84.9973,0.329373,0.0909804,-2.088017910718918,0.47462234646081924,0.302979,571.9000244140625,,,,,,,126.1,3.940625,126.1,3.940625,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Matt Thaiss","CHW",27,107,91,19,13,4,0,2,10,10,14,0,28,1,1,0,,1,0,0.21348,0.128159,0.262937,0.487415,0.320119,0.33196,0.296758,0.652078,0.11848,3.26311,0.277389,-0.233307,-0.0589082,10.9119,-1.44367,89.451,-0.292215,-0.820834,-1.568105012178421,0.9075608253479004,0.301833,747.6799926757812,,,,,,,92.7,3.433333333,92.7,3.433333333,,,,,,,,,,,,,,,,,,,"Matt Thaiss","19318",642136
"Juan Brito","CLE",25,108,95,22,15,5,0,2,12,10,11,0,21,1,0,0,,1,1,0.233014,0.104171,0.190411,0.547087,0.323129,0.355477,0.306009,0.678606,0.122462,3.28678,0.27591,-0.0812087,-0.144687,11.8473,-0.663942,97.7193,-0.225896,-0.65192,-0.5052229464054108,-0.26488327980041504,0.295109,999,,,,,,,96.6,3.864,96.6,3.864,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Alex Verdugo","ATL",38,163,147,38,26,8,1,3,20,17,13,0,24,1,1,0,,1,0,0.259784,0.078814,0.145564,0.541437,0.320243,0.391782,0.314224,0.712025,0.131998,3.59915,0.287262,-0.244206,-0.277918,18.8338,0.0669599,97.7272,-0.522124,0.0495693,-0.9575531780719757,-1.621726967394352,0.291522,575,,,,,,,166.8,4.389473684,166.8,4.389473684,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Leo Rivas","SEA",16,69,58,14,10,2,0,1,8,5,9,0,17,1,0,1,,3,1,0.232662,0.124978,0.241137,0.518287,0.338189,0.308698,0.299019,0.646887,0.0760359,5.36699,0.314086,0.0865378,0.202452,7.15557,-0.806142,97.9291,0.28899,-0.0160698,0.12758691608905792,0.37096723541617393,0.290586,999,,,,,,,68.5,4.28125,68.5,4.28125,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Romy Gonzalez","BOS",43,187,173,43,28,9,1,5,23,22,11,0,52,1,2,0,,8,2,0.251049,0.0571522,0.277737,0.205778,0.297353,0.401521,0.305695,0.698874,0.150473,6.37953,0.327108,0.287084,0.460048,20.4027,-1.19271,90.465,0.747131,0.570974,-1.268546223640442,-2.186895966529846,0.288318,672.9099731445312,,,,,,,192.2,4.469767441,192.2,4.469767441,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Richie Palacios","TBR",21,93,80,19,13,4,1,2,11,9,10,0,17,1,1,0,,4,1,0.242079,0.111915,0.184293,0.607269,0.335091,0.362295,0.313155,0.697386,0.120216,6.18811,0.287341,0.124408,0.298902,10.6696,-0.0407517,105.556,0.42331,-0.264929,1.0058630108833313,-1.3286632895469666,0.287614,517.989990234375,,,,,,,100.3,4.776190476,100.3,4.776190476,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Jacob Stallings","COL",59,232,205,47,33,10,0,5,22,23,21,0,58,4,2,1,,0,0,0.231195,0.0889124,0.24839,0.357955,0.311967,0.350593,0.297772,0.66256,0.119398,1.74614,0.296138,-1.10861,-0.441704,23.856,-2.9441,74.6884,-1.55032,-1.00338,-8.475362658500671,3.530567169189453,0.285154,432.7200012207031,,,,,,,209.2,3.545762711,209.2,3.545762711,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Mark Canha","KCR",34,149,128,32,23,7,0,3,17,15,15,0,28,4,1,0,,2,0,0.250265,0.100837,0.190892,0.52824,0.346475,0.367424,0.321922,0.713899,0.117159,3.79741,0.29972,-0.218054,-0.0922567,18.1378,0.972211,103.219,-0.310311,-0.308351,0.23053646087646484,-2.449554204940796,0.284033,613.0499877929688,,,,,,,160.5,4.720588235,160.5,4.720588235,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Jace Jung","DET",25,106,92,20,13,4,0,2,12,11,13,0,28,1,0,0,,0,0,0.214347,0.121047,0.262715,0.460753,0.313644,0.347589,0.298558,0.661233,0.133242,3.41883,0.278291,-0.206613,-0.193591,11.0081,-1.2837,92.4192,-0.400204,0.0782614,-1.3123542368412018,0.45850833505392075,0.279821,541.22998046875,,,,,,,92.4,3.696,92.4,3.696,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Miguel Rojas","LAD",27,116,107,27,20,5,0,1,13,11,7,0,14,1,1,1,,2,1,0.254904,0.0595955,0.117825,0.505798,0.304186,0.347746,0.29022,0.651931,0.0928414,4.12791,0.278237,-0.147625,-0.0920845,11.238,-2.17118,84.412,-0.239709,0.753469,-2.373531311750412,1.2028518915176392,0.278191,693.4299926757812,,,,,,,93.1,3.448148148,93.1,3.448148148,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Santiago Espinal","CIN",51,221,201,53,39,10,0,3,23,22,15,0,29,1,1,1,,4,1,0.262507,0.068509,0.13334,0.513791,0.316118,0.360951,0.301087,0.677069,0.0984448,3.64787,0.292299,-0.135031,-0.0929876,23.2555,-2.21601,83.5667,-0.228019,-0.134878,-4.501130968332291,-0.13487756252288818,0.277634,657.530029296875,,,,,,,205.8,4.035294117,205.8,4.035294117,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Will Brennan","CLE",28,123,115,32,23,6,0,2,13,12,6,0,17,1,1,0,,2,1,0.275392,0.0510778,0.141626,0.360651,0.317491,0.385373,0.308784,0.702864,0.109981,3.99882,0.307427,-0.0793167,-0.0814435,13.7348,-0.482517,99.6734,-0.16076,-0.0834814,-0.20621460676193237,-1.3325554728507996,0.266351,674.5,,,,,,,122.4,4.371428571,122.4,4.371428571,,,,,,,,,,,,,,,,,,,"Will Brennan","25660",686823
"Cole Young","SEA",36,158,140,31,22,6,1,2,16,14,14,0,30,2,1,0,,3,1,0.223077,0.0867837,0.191421,0.453367,0.298903,0.318442,0.279131,0.617345,0.0953655,4.47148,0.268174,-0.108916,-0.142671,13.8604,-4.33775,83.9226,-0.251587,-0.251493,-3.115643799304962,0.38184070587158203,0.261476,999,,,,,,,126.4,3.511111111,126.4,3.511111111,,,,,,,,,,,,,,,,,,,"Cole Young","sa3020459",702284
"Thomas Saggese","STL",27,116,108,27,17,6,1,3,13,14,6,0,29,2,1,0,,1,0,0.246629,0.0509121,0.246202,0.20679,0.293756,0.392999,0.300982,0.686755,0.14637,4.57498,0.307139,-0.111264,-0.129494,12.2329,-1.17627,91.4492,-0.240758,-0.025577,-1.4112751930952072,0.0781267061829567,0.261299,694.5,,,,,,,120.4,4.459259259,120.4,4.459259259,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Brett Baty","NYM",29,126,113,26,18,5,0,3,14,13,10,0,33,1,1,0,,0,0,0.229013,0.0832591,0.258955,0.321519,0.299536,0.364231,0.295282,0.663766,0.135217,2.7178,0.288219,-0.151922,-0.18993,12.6814,-1.84519,89.6481,-0.341852,-0.240604,-1.8769987523555756,0.2087790071964264,0.259787,465.25,,,,,,,108.3,3.734482758,108.3,3.734482758,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"J.D. Martinez",,45,195,175,43,25,10,1,8,23,26,17,0,55,2,2,0,,0,0,0.243829,0.0882408,0.279546,0.315658,0.314979,0.435265,0.327674,0.750243,0.191436,2.31495,0.306712,-0.932921,-0.342184,24.7193,2.1711,109.596,-1.2751,0,0.8884506225585938,-4.882716178894043,0.259021,696.6699829101562,,,,,,,232.7,5.171111111,232.7,5.171111111,,,,,,,,,,,,,,,,,,,"J.D. Martinez","6184",502110
"Michael A. Taylor","CHW",41,179,163,35,23,6,1,5,19,17,13,0,57,1,1,1,,5,1,0.213634,0.0711399,0.318355,0.223461,0.272449,0.350288,0.276091,0.622737,0.136654,5.69845,0.292326,0.325826,0.367282,15.3117,-5.36078,74.8963,0.693109,1.78466,-4.386944472789764,0.9031831622123718,0.257699,719.5700073242188,,,,,,,151.8,3.702439024,151.8,3.702439024,,,,,,,,,,,,,,,,,,,"Michael A. Taylor","11489",572191
"Zach Dezenzo","HOU",41,176,161,39,26,8,0,5,21,20,12,0,51,1,1,0,,3,1,0.245077,0.069829,0.292081,0.239074,0.301768,0.389826,0.305107,0.691594,0.144748,3.99039,0.326152,-0.119674,-0.0935892,19.0903,-1.20303,97.386,-0.213264,-0.870113,-0.7325291335582733,-2.648817002773285,0.256978,527.6799926757812,,,,,,,169.5,4.134146341,169.5,4.134146341,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Jhonkensy Noel","CLE",41,177,162,36,20,7,1,8,20,23,11,0,50,3,1,0,,1,0,0.219354,0.0615501,0.279562,0.220166,0.27974,0.42152,0.305769,0.70126,0.202166,3.54795,0.259465,-0.322154,-0.176772,19.3527,-1.12026,97.5505,-0.498925,0.228967,-0.9898203909397125,-2.445107415318489,0.256793,393.94000244140625,,,,,,,184.7,4.504878048,184.7,4.504878048,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"Pablo Reyes","NYY",15,64,57,14,9,3,0,2,7,7,6,0,14,1,0,0,,1,0,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-3.27689e-8,7.38606,-0.00695249,101.796,-3.27689e-8,0,0.12995411158977532,0.1935185194015503,0.255329,750.010009765625,,,,,,,71.8,4.786666666,71.8,4.786666666,,,,,,,,,,,,,,,,,,,"Pablo Reyes","16357",622569
"Oswaldo Cabrera","NYY",24,103,94,22,15,4,0,2,12,11,8,0,22,1,1,1,,2,1,0.235962,0.0727739,0.211894,0.343445,0.295391,0.365983,0.292958,0.661375,0.130021,4.46859,0.280357,-0.0154391,-0.0556131,10.2343,-1.70822,87.2798,-0.0710522,0.267355,-1.5581121817231178,0.5664295554161072,0.255018,531.260009765625,,,,,,,87.6,3.65,87.6,3.65,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Andrew McCutchen","PIT",73,315,272,65,42,12,0,9,36,34,37,0,72,3,2,0,,3,1,0.237518,0.117639,0.229818,0.511878,0.333692,0.389908,0.32316,0.7236,0.15239,3.36566,0.286878,-1.11288,-0.321553,38.6833,2.36669,102.366,-1.43443,0.0206743,-0.5573989748954773,-7.4287084601819515,0.252756,589.6199951171875,,,,,,,334.3,4.579452054,334.3,4.579452054,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Justin Turner","CHC",57,247,217,54,39,10,0,5,28,28,24,0,45,4,2,0,,1,0,0.248975,0.0953112,0.183259,0.520089,0.330386,0.366621,0.312285,0.697007,0.117646,2.36102,0.289989,-1.11164,-0.506893,28.2153,-0.279258,100.161,-1.61853,0.173729,-1.5716336071491241,-4.199110299348831,0.249812,537.5399780273438,,,,,,,247.3,4.338596491,247.3,4.338596491,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"David Hamilton","BOS",14,62,56,13,8,3,1,1,8,6,5,0,16,0,0,0,,5,1,0.227647,0.0820498,0.248758,0.329838,0.293529,0.366699,0.292364,0.660227,0.139052,8.09131,0.286885,0.455667,0.57825,6.13934,-1.05912,81.0767,1.03392,0.324861,-0.29952454566955566,0.6160643994808197,0.248774,375.3900146484375,,,,,,,62.3,4.45,62.3,4.45,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Colson Montgomery","CHW",39,169,150,30,20,6,1,4,16,15,15,0,52,3,1,0,,2,0,0.202477,0.0867901,0.309345,0.280561,0.285994,0.328388,0.276489,0.614382,0.125911,4.09672,0.278446,-0.150524,-0.146636,14.5377,-5.0174,75.1764,-0.29716,-0.0159933,-5.049005389213562,1.7988214995712042,0.248476,576.3300170898438,,,,,,,136.5,3.5,136.5,3.5,,,,,,,,,,,,,,,,,,,"Colson Montgomery","sa3017170",695657
"Kyle Teel","CHW",16,62,55,13,9,2,0,1,7,6,6,0,16,1,0,0,,1,0,0.234377,0.0954764,0.26095,0.365881,0.31305,0.353109,0.298827,0.666159,0.118732,3.91482,0.304595,-0.0450548,-0.00897984,6.41798,-0.733588,90.9084,-0.0540347,-0.212795,-0.6905068457126617,0.9970813691616058,0.246331,999,,,,,,,55.9,3.49375,55.9,3.49375,,,,,,,,,,,,,,,,,,,"Kyle Teel","sa3022886",691019
"Jose Iglesias","SDP",45,194,182,48,36,9,0,2,20,19,8,0,31,3,1,1,,2,1,0.265309,0.0390708,0.15827,0.246861,0.304814,0.35304,0.292054,0.657854,0.0877314,4.04996,0.308494,-0.391012,-0.18559,19.0338,-3.33978,87.6318,-0.576602,-0.144206,-3.4015454053878784,-0.6588663905858994,0.24509,643.3099975585938,,,,,,,165.7,3.682222222,165.7,3.682222222,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"J.C. Escarra","NYY",31,123,110,24,15,6,0,2,13,12,10,0,22,2,1,0,,1,0,0.214602,0.0823406,0.182824,0.450383,0.288638,0.337279,0.280293,0.625917,0.122678,3.41157,0.246092,-0.218642,-0.126728,10.9173,-3.26752,78.3599,-0.34537,-0.127373,-3.3502092957496643,1.6142941415309906,0.244878,999,,,,,,,98.5,3.177419354,98.5,3.177419354,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Whit Merrifield",,23,98,89,22,16,4,1,2,11,9,7,0,16,1,1,0,,4,1,0.2527,0.0734689,0.165195,0.444739,0.311444,0.365595,0.300652,0.677039,0.112894,6.03145,0.290995,0.232448,0.269165,10.2595,-1.01461,90.966,0.501613,-0.176075,-0.5167695879936218,-0.38533420860767365,0.243363,731.9199829101562,,,,,,,99.1,4.308695652,99.1,4.308695652,,,,,,,,,,,,,,,,,,,"Whit Merrifield","11281",593160
"Lenyn Sosa","CHW",58,252,237,59,41,11,0,7,24,27,10,1,53,1,2,1,,1,1,0.247222,0.0409818,0.211529,0.193741,0.281077,0.38093,0.289268,0.662006,0.133708,2.8,0.290294,-0.373439,-0.328412,24.1583,-4.89492,84.176,-0.701851,-0.151486,-5.202234923839569,-0.8428441137075424,0.24271,467.55999755859375,,,,,,,223.2,3.848275862,223.2,3.848275862,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Jhonny Pereda","ATH",22,88,79,19,14,3,0,1,8,7,8,0,20,1,1,0,,0,0,0.233557,0.0874525,0.231297,0.378096,0.303411,0.319317,0.281342,0.622728,0.0857598,1.72486,0.298137,-0.16988,-0.164521,7.937,-2.27953,79.3626,-0.334401,0.0364875,-2.398333489894867,1.7648825831711292,0.240505,747.52001953125,,,,,,,72.5,3.295454545,72.5,3.295454545,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Kevin Pillar","TEX",34,145,134,31,20,6,1,4,18,17,7,0,31,3,1,0,,4,1,0.233617,0.0472745,0.215815,0.219051,0.281455,0.390175,0.294257,0.67163,0.156557,6.2511,0.271272,0.0402573,0.202365,14.5141,-2.2474,88.2183,0.242622,-0.60419,-1.6904946714639664,-0.8461649268865585,0.23889,748.6099853515625,,,,,,,135.1,3.973529411,135.1,3.973529411,,,,,,,,,,,,,,,,,,,"Kevin Pillar","12434",607680
"Luis Matos","SFG",41,179,165,41,28,8,0,4,19,19,11,0,23,2,1,0,,3,1,0.247949,0.0587692,0.128271,0.458163,0.298202,0.382559,0.299751,0.68076,0.134609,3.7701,0.26301,-0.12354,-0.1265,18.6836,-1.9889,91.1175,-0.25004,0.0584399,-2.1245727837085724,-1.5143995769321918,0.238176,570.9000244140625,,,,,,,167.3,4.080487804,167.3,4.080487804,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"José Tena","WSN",44,190,177,43,30,8,1,4,20,19,11,0,52,1,1,1,,4,1,0.2425,0.0565761,0.271062,0.20872,0.28809,0.367742,0.289212,0.655831,0.125242,4.99825,0.317913,-0.220985,-0.0365009,18.2722,-3.71231,82.3955,-0.257486,-0.596993,-4.208474665880203,0.1528530716896057,0.233984,572.280029296875,,,,,,,171.1,3.888636363,171.1,3.888636363,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Max Schuemann","ATH",30,131,114,25,18,5,1,2,15,10,12,0,33,2,1,1,,4,1,0.221702,0.0926327,0.252528,0.366821,0.30706,0.332461,0.289219,0.639522,0.110759,5.88701,0.289622,0.0856528,0.147498,12.5387,-2.54664,84.9102,0.23315,-0.512623,-1.9951550215482712,-0.11509251594543457,0.232962,624.4199829101562,,,,,,,111.8,3.726666666,111.8,3.726666666,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Coby Mayo","BAL",16,69,62,14,9,3,0,2,8,8,6,0,21,1,0,0,,0,0,0.23298,0.0848632,0.297527,0.285228,0.306238,0.411787,0.314795,0.718025,0.178807,3.70423,0.305001,-0.0698161,-0.10411,8.02145,0.0597421,105.287,-0.173926,-0.119667,0.2381151020526886,-0.29559265077114105,0.232774,444.04998779296875,,,,,,,64.9,4.05625,64.9,4.05625,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Tyler Black","MIL",20,87,75,18,11,4,1,2,10,9,9,0,20,1,1,0,,3,1,0.235249,0.108925,0.233437,0.466613,0.329329,0.388546,0.319264,0.717875,0.153297,6.62294,0.291421,0.0394563,0.16931,10.4422,0.385284,101.952,0.208766,-0.430787,0.4092108756303787,-1.0875775218009949,0.229401,666.6199951171875,,,,,,,94.8,4.74,94.8,4.74,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
