name,position,eligible_positions,team,player_id,fangraphs_id,mlbamid,is_free_agent,r,hr,tb,sbn,avg,ops,h,ab,pa,g,avg_diff,ops_diff,r_z,hr_z,tb_z,sbn_z,avg_z,ops_z,current_pr,xwoba,xwoba_percentile,proj_g,proj_pa,proj_ab,proj_h,proj_2b,proj_3b,proj_hr,proj_r,proj_rbi,proj_bb,proj_so,proj_sb,proj_cs,proj_avg,proj_woba,proj_ops,proj_wrc+,proj_war,proj_tb,proj_sbn,proj_avg_diff,proj_ops_diff,proj_r_z,proj_hr_z,proj_tb_z,proj_sbn_z,proj_avg_z,proj_ops_z,proj_pr,blended_ab,blended_g,blended_avg,blended_ops,blended_r,blended_hr,blended_tb,blended_sbn,blended_avg_diff,blended_ops_diff,blended_r_z,blended_hr_z,blended_tb_z,blended_sbn_z,blended_avg_z,blended_ops_z,blended_pr
Matt Olson,1B,1B,Soggy Bottom Boys and devil,32767,14344,621566,0,33.0,12.0,101.0,0.0,0.239819,0.79295107,53.0,221.0,256.0,59.0,-1.130594200857476,17.84644914455492,1.4863311796270446,1.9502818781833204,1.5016480877643494,-0.5890666914016834,-0.20061539345317633,1.0338004348954244,5.182379495615278,0.387,89.0,101.0,436.0,374.0,94.0,19.0,1.0,21.0,59.0,66.0,55.0,99.0,0.0,0.0,0.251483,0.359921,0.828787,129.303,2.13871,178.0,0.0,1.2951063,37.417553,1.8799497,2.5791793,1.8941556,-0.72881544,0.32344428,2.6727195,8.620632,374.0,101.0,0.24650635619555153,0.8134970197059915,47.90666666666666,17.16,145.14666666666665,0.0,-0.8317912243149403,31.3393324821391,1.5497688916775607,2.2010926892383096,1.5645044063794362,-0.8294028411482781,-0.1586477370075613,1.804429696523861,7.153644363197543
Oneil Cruz,SS,"SS,OF",Soggy Bottom Boys and devil,39712,21711,665833,0,35.0,12.0,88.0,18.0,0.22340426,0.8189623,42.0,188.0,228.0,53.0,-4.047743562358398,20.071705987404197,1.6566736069387566,1.9502818781833204,1.1345497469637635,4.815005966848958,-0.7182414934944971,1.1627040320904714,10.000973737530774,0.383,87.0,90.0,388.0,344.0,87.0,18.0,2.0,17.0,53.0,51.0,39.0,111.0,18.0,3.0,0.252502,0.342577,0.79094,116.096,2.35733,160.0,15.0,1.5417571,21.396763,1.562219,1.8904994,1.5763508,3.0234008,0.3850437,1.5283618,9.965876,344.0,90.0,0.24144485531027682,0.8015884657575836,46.16,15.1,132.64,16.14,-2.506226307647708,24.728939724784695,1.4346293745715437,1.7854311258479967,1.290223376547893,3.5546273654628946,-0.47801313660719713,1.4238220685900327,9.979212908140113
Cal Raleigh,C,"C,DH",Soggy Bottom Boys and devil,41292,21534,663728,0,39.0,23.0,135.0,5.0,0.25925926,0.99854086,56.0,216.0,257.0,59.0,3.0940810134605634,61.85007796680481,1.9973584615621809,4.5982255664484795,2.4617514406274204,0.9120646025568282,0.5490212840474681,3.582821265030609,14.101242620272984,0.404,95.0,93.0,371.0,326.0,74.0,14.0,1.0,21.0,47.0,56.0,40.0,100.0,3.0,1.0,0.226412,0.338597,0.782365,125.319,2.9668,153.0,2.0,-7.044255,17.481726,1.2444884,2.5791793,1.4527601,-0.22851995,-1.7592568,1.2487124,4.5373635,326.0,93.0,0.24048157537879358,0.8749603404713433,43.57333333333334,21.856666666666666,145.29000000000002,3.285,-2.689115816655258,47.35421473308047,1.264117417941259,3.148774150107161,1.567647819034756,0.06288583473262041,-0.5128956959301432,2.7265211015147264,8.633891739879305
Anthony Santander,OF,"OF,DH",Soggy Bottom Boys and devil,36084,14551,623993,0,14.0,6.0,56.0,0.0,0.17934783,0.5770751,33.0,184.0,209.0,50.0,-12.06800447890396,-24.862596386795907,-0.13192187983422013,0.5059489573114158,0.2309230619161676,-0.5890666914016834,-2.141376158566735,-1.4402284033707147,-3.56572111394577,0.275,7.0,71.0,309.0,276.0,66.0,14.0,1.0,16.0,38.0,45.0,27.0,63.0,1.0,0.0,0.238367,0.336372,0.774792,118.75,0.969298,130.0,1.0,-2.6642656,12.71033,0.7678923,1.7183293,1.0466762,-0.47866768,-0.66538304,0.90789384,3.2967408,276.0,71.0,0.21780865981237368,0.705920623301726,29.64,12.516666666666666,104.22333333333333,0.6516666666666666,-8.53439943681303,-6.563663575838271,0.3456380639276096,1.2641726927938022,0.6670235419759561,-0.6523937735331431,-1.62776802374191,-0.37791709446857275,0.9063165473137678
Matt Chapman,3B,3B,Soggy Bottom Boys and devil,33857,16505,656305,0,30.0,10.0,90.0,3.0,0.23584906,0.78167116,50.0,212.0,252.0,60.0,-1.9261791830850008,14.728329752604731,1.2308175386594766,1.468837571226019,1.1910264147792382,0.3116120849734235,-0.341785933788482,0.8531755297759945,4.71368320562567,0.373,84.0,98.0,423.0,367.0,88.0,19.0,1.0,18.0,55.0,54.0,49.0,107.0,7.0,2.0,0.240108,0.341757,0.778964,120.118,2.8848,163.0,5.0,-2.9037569,18.432167,1.6681292,2.0626693,1.6293182,0.5219233,-0.7251944,1.3166021,6.473448,367.0,98.0,0.23831924418611072,0.780100997374179,44.50000000000001,14.64,132.34,4.16,-3.8208930468326447,18.496427239906765,1.3252028869402532,1.6926134951880245,1.283644140757691,0.3005578564664975,-0.728759834809714,1.0649717127926064,5.7343466701787
Randy Arozarena,OF,OF,Soggy Bottom Boys and devil,36488,19290,668227,0,24.0,7.0,79.0,9.0,0.215311,0.71670011,45.0,209.0,248.0,57.0,-6.191376470494174,0.9409605419546582,0.7197902567243403,0.7466711107900665,0.8804047417941272,2.1129696377236376,-1.0986129468052213,0.05450750508478415,3.4157303053117345,0.345,65.0,97.0,418.0,358.0,85.0,17.0,1.0,14.0,54.0,48.0,47.0,106.0,16.0,5.0,0.237425,0.335401,0.753139,123.071,1.91502,146.0,11.0,-3.7930613,8.734815,1.615174,1.3739893,1.3291694,2.0228097,-0.9472924,0.62392455,6.017775,358.0,97.0,0.22828454635894774,0.7380776032873047,41.6,11.106666666666666,118.30666666666667,10.173333333333332,-7.319614494511507,2.998461298061427,1.1340361314398044,0.9796664770751903,0.9758821110160072,1.9339305315442656,-1.3960718042900597,0.17264287978000425,4.942263227326702
Brice Turang,2B,2B,Soggy Bottom Boys and devil,41179,22186,668930,0,43.0,4.0,82.0,10.0,0.27678571,0.72404808,62.0,224.0,258.0,59.0,7.134601406551702,2.6544388752049883,2.338043316185605,0.02450465035411411,0.9651197435173393,2.41319589651534,1.2659810807639067,0.15376504543636396,7.160609732772669,0.348,69.0,90.0,389.0,350.0,89.0,15.0,2.0,6.0,48.0,35.0,32.0,73.0,25.0,4.0,0.25287,0.299452,0.670787,88.9687,1.66125,126.0,21.0,1.6974479,-20.283592,1.2974434,-0.003370412,0.97605294,4.524287,0.42392647,-1.4488472,5.769492,350.0,90.0,0.2631537515655068,0.6936892511841339,45.85,5.140000000000001,107.08000000000001,16.27,5.048174132130791,-12.604466659792713,1.4141943076042547,-0.22427235539836804,0.7296724872226603,3.5899386372633564,0.9628394465717804,-0.7257293678075967,6.367672710223474
Dansby Swanson,SS,SS,Soggy Bottom Boys and devil,34895,18314,621020,0,38.0,11.0,98.0,5.0,0.24017467,0.72439029,55.0,229.0,254.0,60.0,-1.0900722577663433,2.7920558329551017,1.9121872479063249,1.7095597247046699,1.4169330860411373,0.9120646025568282,-0.19342508100459904,0.16173685370022017,5.919056433904582,0.35,71.0,99.0,428.0,386.0,93.0,18.0,1.0,14.0,55.0,53.0,36.0,106.0,11.0,3.0,0.241088,0.314151,0.714224,101.909,2.51893,155.0,8.0,-2.6758058,-5.6032205,1.6681292,1.3739893,1.4880717,1.2723665,-0.6682651,-0.40023488,4.734057,386.0,99.0,0.24070135865062026,0.7185277184210908,47.80333333333333,12.73,130.87,6.73,-3.099208765139105,-4.313277734191773,1.5429572026884644,1.307218550491181,1.2514058853857,0.9986345374448565,-0.5911128210185982,-0.24834627340472157,5.235706731297865
Cody Bellinger,1B,"1B,OF,DH",Soggy Bottom Boys and devil,33912,15998,641355,0,30.0,8.0,87.0,3.0,0.25252525,0.76834131,50.0,198.0,228.0,55.0,1.5029069490055142,11.116393902904424,1.2308175386594766,0.9873932642687173,1.106311413056026,0.3116120849734235,0.2666794758628535,0.6439450648252777,4.546758841645775,0.343,63.0,82.0,356.0,321.0,80.0,15.0,1.0,13.0,47.0,48.0,30.0,62.0,8.0,2.0,0.250918,0.323926,0.745192,108.648,1.45756,136.0,6.0,0.9302126,5.2810583,1.2444884,1.2018194,1.1526111,0.772071,0.23231445,0.37722427,4.980529,321.0,82.0,0.2515287555806351,0.7539887324240997,40.54,11.100000000000001,117.38,4.859999999999999,0.8982731357532774,7.796036912904835,1.0641613863258472,0.9783212940221477,0.9555595826862712,0.49069547385359896,0.17132784770519008,0.44887364875620683,4.815696235344193
Maikel Garcia,2B,"2B,3B",Soggy Bottom Boys and devil,4905884,22715,672580,0,24.0,5.0,100.0,4.0,0.31308411,0.8412393,67.0,214.0,239.0,59.0,14.583950015187789,27.614858219704775,0.7197902567243403,0.2652268038327649,1.473409753856612,0.6118383437651259,2.5878116729940457,1.5996600895711823,7.257736920744071,0.341,61.0,88.0,380.0,345.0,91.0,18.0,2.0,5.0,46.0,36.0,29.0,65.0,20.0,5.0,0.262435,0.307526,0.693359,92.6733,1.55467,128.0,15.0,4.973122,-12.206472,1.1915332,-0.17554039,1.0113646,3.0234008,1.2420048,-0.87190217,5.4208612,345.0,88.0,0.282610222327056,0.7522646632855656,37.236666666666665,5.0,116.84666666666666,10.618333333333334,11.688539771549117,7.784114324626831,0.846407070577635,-0.25252119951227286,0.9438631635036894,2.054803731168924,2.2293579560260337,0.4481871800076935,6.15255005535772
Hunter Goodman,C,"C,OF,DH",Soggy Bottom Boys and devil,4416591,29715,696100,0,30.0,10.0,110.0,0.0,0.28125,0.81887226,63.0,224.0,241.0,60.0,8.134602366551697,23.895055195204996,1.2308175386594766,1.468837571226019,1.7557930929339858,-0.5890666914016834,1.4434236909345586,1.3841811473286867,6.693986349681044,0.319,37.0,77.0,317.0,291.0,70.0,16.0,1.0,14.0,37.0,46.0,19.0,83.0,1.0,1.0,0.24093,0.323308,0.745171,92.4018,0.505678,130.0,0.0,-2.0632298,4.781396,0.7149372,1.3739893,1.0466762,-0.72881544,-0.5152783,0.3415336,2.2330427,291.0,77.0,0.25712520353496077,0.7747743457123824,34.18833333333333,12.393333333333334,121.96666666666668,0.0,2.4428887301112763,13.116048799149777,0.64546224539929,1.2392868063125055,1.0561487876564752,-0.8294028411482781,0.4659327454585993,0.7551848134522413,4.024855076114908
Gunnar Henderson,SS,SS,North Hollywood Fantasy Basebal,42507,26289,683002,0,29.0,7.0,91.0,5.0,0.26190476,0.75350877,55.0,210.0,228.0,52.0,3.5636893186422194,8.67528134550469,1.1456463250036204,0.7466711107900665,1.2192647486869757,0.9120646025568282,0.6323497274814119,0.5025374826767302,5.158533997195632,0.315,31.0,98.0,423.0,374.0,98.0,19.0,3.0,19.0,64.0,56.0,43.0,97.0,11.0,3.0,0.262344,0.359093,0.828681,136.002,3.71655,180.0,8.0,5.357124,37.377895,2.144725,2.2348392,1.9294672,1.2723665,1.3379067,2.6698868,11.589191,374.0,98.0,0.2621770904886902,0.8001155477184082,50.7,14.44,146.18,6.859999999999999,5.029063401318923,26.334661958782934,1.7339042262860396,1.6522580035967314,1.587166218545689,1.033945809245318,0.9591944523626138,1.5162749912885731,9.145541609730238
Jazz Chisholm Jr.,3B,"3B,OF,2B",North Hollywood Fantasy Basebal,41433,20454,665862,0,19.0,8.0,48.0,5.0,0.19444444,0.75694444,21.0,108.0,128.0,32.0,-5.4529600532697176,4.8326256234024125,0.2939341884450601,0.9873932642687173,0.005016390654268628,0.9120646025568282,-0.9675865361254061,0.2799419890586189,1.5107638988580874,0.347,67.0,85.0,369.0,330.0,80.0,13.0,2.0,17.0,51.0,48.0,33.0,96.0,23.0,5.0,0.243092,0.33343,0.765764,115.334,2.39404,148.0,18.0,-1.6262867,12.217888,1.4563087,1.8904994,1.364481,3.773844,-0.4061546,0.87271893,8.951697,330.0,85.0,0.23271385424778035,0.7638824923182047,44.17333333333333,15.08,126.66666666666666,15.226666666666667,-5.285459075983554,11.279558152153083,1.303669160458593,1.7813955766888674,1.1592234817029767,3.3065430456340095,-1.0080968600522013,0.6494449013874977,7.364298213401085
Pete Alonso,1B,1B,North Hollywood Fantasy Basebal,37498,19251,624413,0,32.0,12.0,122.0,-2.0,0.28634361,0.92177329,65.0,227.0,268.0,61.0,9.399797403960878,47.57361206585505,1.4011599659711886,1.9502818781833204,2.0946530998268345,-1.1895192089850881,1.667922985228078,2.755821084903761,8.680319805128095,0.425,98.0,98.0,423.0,365.0,91.0,17.0,1.0,23.0,59.0,66.0,47.0,93.0,2.0,1.0,0.249152,0.361975,0.836618,135.435,2.23091,179.0,1.0,0.41312978,39.37544,1.8799497,2.923519,1.9118115,-0.47866768,0.103176385,2.8125703,9.152359,365.0,98.0,0.2657642550777252,0.8746540329802683,46.94,18.086666666666666,153.54,-0.33999999999999997,6.217358234038977,52.907487267519514,1.4860466398440784,2.388073133611298,1.7485768032653177,-0.9217553981648704,1.1858382069466802,3.0462627513964846,8.94151483115383
Mike Trout,OF,"OF,DH",North Hollywood Fantasy Basebal,30836,10155,545361,0,17.0,10.0,63.0,2.0,0.23015873,0.80769231,29.0,126.0,143.0,35.0,-1.8617861888146694,12.032294847302804,0.12359176113334798,1.468837571226019,0.4285913992703292,0.011385826181721214,-0.3303598837774585,0.6970009297186628,2.3990476037526216,0.395,92.0,81.0,348.0,300.0,75.0,12.0,2.0,21.0,50.0,51.0,42.0,92.0,5.0,1.0,0.25041,0.372262,0.867873,140.894,2.36357,154.0,4.0,0.71695447,41.739876,1.4033537,2.5791793,1.470416,0.27177554,0.17905462,2.981461,8.885241,300.0,81.0,0.24558344011822167,0.8535299454665664,42.135000000000005,18.378333333333334,132.31166666666667,3.5233333333333334,-0.94408703521629,37.148379719193116,1.1693031018510942,2.446924892181933,1.2830227684886164,0.12762316636680027,-0.1800659435889074,2.1388981268589378,7.339364568140998
Lawrence Butler,OF,OF,North Hollywood Fantasy Basebal,4917919,22542,671732,0,33.0,9.0,109.0,7.0,0.26293103,0.80185884,61.0,232.0,256.0,57.0,4.175122839642832,20.801336583605163,1.4863311796270446,1.228115417747368,1.7275547590262483,1.512517120140233,0.7408439832391076,1.204969718757654,7.900332178537656,0.329,46.0,88.0,380.0,346.0,87.0,18.0,1.0,16.0,50.0,44.0,30.0,90.0,12.0,2.0,0.250034,0.327896,0.753313,111.704,1.72167,155.0,10.0,0.6967963,8.502227,1.4033537,1.7183293,1.4880717,1.772662,0.17402025,0.6073109,7.163748,346.0,88.0,0.2555367353512441,0.7740258945831155,42.74666666666666,13.013333333333332,135.37333333333333,8.719999999999999,2.354993103342975,15.336063003795413,1.209623906028487,1.3643888302455118,1.3501675248586251,1.5391686211596165,0.4491683917698034,0.8830069219751464,7.478023794328736
Jasson Dominguez,OF,OF,North Hollywood Fantasy Basebal,42401,28080,691176,0,27.0,6.0,68.0,8.0,0.24691358,0.76530282,40.0,162.0,191.0,49.0,0.3205606000954231,8.602995995103619,0.9753038976919084,0.5059489573114158,0.5697830688090161,1.8127433789319352,0.056881054992989635,0.4983501720203694,4.419010529757634,0.333,51.0,76.0,329.0,294.0,71.0,13.0,1.0,10.0,44.0,38.0,32.0,86.0,13.0,2.0,0.240961,0.315178,0.712821,102.494,0.93538,116.0,11.0,-2.0753877,-4.680212,1.085623,0.68530947,0.79949474,2.0228097,-0.5183146,-0.33430478,3.7406178,294.0,76.0,0.24285590485371317,0.7295277173182251,38.58833333333333,8.726666666666667,100.72,10.045,-1.7271006622774636,-0.051242950803083165,0.9355083571930739,0.49943612713881014,0.590192688470372,1.8990719683566308,-0.32941031793193765,-0.002950423472462016,3.956572786304105
Taylor Ward,OF,OF,North Hollywood Fantasy Basebal,34923,17548,621493,0,35.0,17.0,114.0,0.0,0.21551724,0.75804598,50.0,232.0,255.0,60.0,-6.824876440357171,10.636753063605173,1.6566736069387566,3.1538926455765743,1.8687464285649353,-0.5890666914016834,-1.2110227270873521,0.6161606633320282,5.495383925923259,0.334,52.0,98.0,423.0,375.0,93.0,18.0,1.0,16.0,53.0,50.0,40.0,99.0,4.0,2.0,0.24844,0.333362,0.759438,113.53,1.57539,161.0,2.0,0.15744567,11.511705,1.562219,1.7183293,1.5940067,-0.22851995,0.039320946,0.8222766,5.5076327,375.0,98.0,0.23444782552490423,0.7588463790039099,45.349999999999994,16.424999999999997,141.02499999999998,1.15,-5.355964266514402,10.92913722549524,1.3812345221731426,2.052786257640309,1.4741130168840462,-0.5170338982980397,-1.0215443317230144,0.6292686603426321,5.502426989642416
Nico Hoerner,2B,2B,North Hollywood Fantasy Basebal,41219,21479,663538,0,35.0,0.0,83.0,9.0,0.3,0.72181054,66.0,220.0,238.0,56.0,12.114341610006129,2.114779381004903,1.6566736069387566,-0.9383839635604891,0.9933580774250766,2.1129696377236376,2.1495983321640364,0.12250391246360608,6.096719603154624,0.314,30.0,94.0,405.0,369.0,102.0,18.0,2.0,4.0,50.0,38.0,27.0,43.0,20.0,5.0,0.275789,0.312771,0.701083,100.969,2.21794,136.0,15.0,10.246706,-10.205467,1.4033537,-0.34771037,1.1526111,3.0234008,2.5590482,-0.72897124,7.0617323,369.0,94.0,0.28539269222815833,0.7093049268996994,44.05,2.413333333333333,114.97666666666666,12.62,13.52838697525059,-7.5265247965663855,1.295539080052252,-0.7744522240929889,0.9028525937447618,2.598506775173469,2.580272448478543,-0.4333559070630405,6.678943925530428
Jose Caballero,2B,"2B,3B,SS,OF",North Hollywood Fantasy Basebal,42135,23401,676609,0,19.0,2.0,54.0,15.0,0.25179856,0.7196994,35.0,139.0,157.0,45.0,0.9540611299584201,1.0427076034530964,0.2939341884450601,-0.4569396566031875,0.17444639410069288,3.914327190473852,0.16929093464288691,0.06040145942687298,4.1554605104861775,0.288,13.0,41.0,176.0,156.0,35.0,7.0,1.0,3.0,21.0,16.0,14.0,45.0,16.0,4.0,0.225844,0.292197,0.650313,90.3623,0.734008,53.0,12.0,-3.4594789,-12.234624,-0.13234454,-0.51988035,-0.31282195,2.2729576,-0.8639824,-0.873913,-0.4299847,156.0,41.0,0.2326354401060548,0.668469122583931,20.476666666666667,2.7383333333333333,53.261666666666656,12.785,-2.5108132602105018,-9.552330915710698,-0.258404937073233,-0.7088745502571385,-0.45060586222968135,2.643324927843286,-0.47888800715472857,-0.5499960659709257,0.7698734717102653
Josh Smith,3B,"3B,SS",North Hollywood Fantasy Basebal,42884,26396,669701,0,20.0,5.0,70.0,5.0,0.26285714,0.73333333,46.0,175.0,196.0,52.0,3.136407598868512,3.698699121253901,0.3791054021009161,0.2652268038327649,0.6262597366244909,0.9120646025568282,0.5565318166317542,0.214256445589136,2.9534448073358903,0.333,51.0,75.0,323.0,282.0,69.0,14.0,1.0,8.0,40.0,32.0,30.0,65.0,7.0,2.0,0.246384,0.320788,0.719056,106.464,1.28434,109.0,5.0,-0.4613936,-2.7309122,0.87380254,0.34096953,0.675904,0.5219233,-0.115230136,-0.19506718,2.102302,282.0,75.0,0.2517652222439407,0.7237199346991597,33.46666666666667,7.02,96.25999999999999,5.0,0.8558207463494576,-1.6869461003671378,0.5978902884270522,0.15506926555978098,0.4923813830560314,0.5287229973310195,0.16323089343036384,-0.09712956208216644,2.380342033847522
Gabriel Moreno,C,C,North Hollywood Fantasy Basebal,42464,22664,672515,0,27.0,4.0,66.0,0.0,0.28205128,0.76425339,44.0,156.0,170.0,49.0,5.790169185277078,8.120655433803481,0.9753038976919084,0.02450465035411411,0.5133064009935413,-0.5890666914016834,1.027421747240369,0.47040938234278107,2.4218793872210305,0.336,55.0,83.0,327.0,290.0,79.0,16.0,1.0,6.0,38.0,37.0,32.0,54.0,3.0,1.0,0.271152,0.32847,0.737753,107.451,2.22947,115.0,2.0,6.7082357,2.6137347,0.7678923,-0.003370412,0.7818389,-0.22851995,1.675338,0.18669854,3.1798773,290.0,83.0,0.2742401219505272,0.7452614252239049,34.88333333333333,5.433333333333334,101.11666666666667,1.4333333333333333,7.397820263992862,4.5122295248481965,0.6912763471485355,-0.1650843010644725,0.5988919002374173,-0.4400734341175462,1.4109880092059877,0.25980135208074784,2.9651112112313833
Ryan O'Hearn,1B,"1B,DH,OF",North Hollywood Fantasy Basebal,35183,16442,656811,0,25.0,9.0,93.0,2.0,0.33526012,0.96045783,58.0,173.0,201.0,50.0,15.62627848059573,42.948966774153845,0.8049614703801963,1.228115417747368,1.2757414165024503,0.011385826181721214,2.7727649789960283,2.4879268794474063,8.58089598925517,0.41,96.0,80.0,347.0,314.0,85.0,15.0,1.0,13.0,44.0,47.0,28.0,60.0,3.0,1.0,0.269518,0.340787,0.781456,123.125,1.28748,141.0,2.0,6.7503233,16.552792,1.085623,1.2018194,1.2408903,-0.22851995,1.6858492,1.1823591,6.168021,314.0,80.0,0.29154160219774744,0.8414216088288087,37.635000000000005,11.66,124.92,2.0,13.442718462778043,35.07995306849955,0.8726650329710879,1.0913166704777664,1.1209177088800215,-0.2861525057565591,2.5639328728262907,2.0198039988739214,6.976334255788606
Elly De La Cruz,SS,SS,A Drive Into Deep Left Field ,4917694,26668,682829,0,47.0,12.0,109.0,14.0,0.25726141,0.79051745,62.0,241.0,272.0,63.0,2.970710391870359,18.87500999555536,2.678728170809029,1.9502818781833204,1.7275547590262483,3.6141009316821493,0.527130099949663,1.093382408119778,11.591178247770188,0.352,74.0,95.0,410.0,366.0,93.0,19.0,4.0,15.0,61.0,50.0,39.0,122.0,35.0,8.0,0.254931,0.340394,0.781912,110.7,2.98818,165.0,27.0,2.529375,19.460928,1.9858599,1.5461594,1.6646299,5.326,0.6316949,1.390086,12.544431,366.0,95.0,0.2559874540942312,0.7858131530716044,54.65333333333333,13.639999999999999,139.61333333333332,21.106666666666666,2.656082932255608,20.536677240859515,1.9945062630946964,1.4908360372315617,1.44315405736015,4.9036990316856635,0.5065953260733288,1.182443509364857,12.112289606213272
Bryce Harper,1B,1B,A Drive Into Deep Left Field ,30951,11579,547180,0,32.0,9.0,95.0,8.0,0.26829268,0.84300647,55.0,205.0,245.0,55.0,4.78836317296026,26.815755527754558,1.4011599659711886,1.228115417747368,1.3322180843179252,1.8127433789319352,0.8496588441826066,1.5533700570962186,8.177265748247242,0.397,92.0,97.0,419.0,357.0,99.0,22.0,1.0,18.0,60.0,59.0,56.0,88.0,8.0,3.0,0.277278,0.376514,0.872406,141.205,2.70846,177.0,5.0,10.445057,51.28873,1.9329047,2.0626693,1.8764998,0.5219233,2.608585,3.6635315,12.666114,357.0,97.0,0.27360899792878085,0.8604011953834635,48.56666666666666,14.325,143.51666666666665,6.225,8.881660566462243,46.659608086172085,1.5932758084466285,1.6290535959317385,1.5287572252526707,0.8614638277584473,1.694001221158619,2.6865276248891896,10.833167543828257
Ronald Acuna Jr.,OF,OF,A Drive Into Deep Left Field ,36185,18401,660670,0,6.0,3.0,24.0,0.0,0.34210526,1.03634085,13.0,38.0,42.0,10.0,3.692477067182878,12.317431854900846,-0.8132915890810685,-0.21621750312453672,-0.6727036231314283,-0.5890666914016834,0.6552021398021523,0.7135182077537487,-0.9225590591828159,0.407,,94.0,405.0,349.0,100.0,19.0,2.0,17.0,70.0,49.0,48.0,75.0,24.0,8.0,0.287381,0.381637,0.875111,144.085,3.42419,174.0,16.0,13.736937,51.08344,2.4624557,1.8904994,1.8235323,3.2735484,3.4307103,3.6488676,16.529613,349.0,94.0,0.29121169203060454,0.8863970744791717,65.52,16.02,163.5,14.879999999999999,14.825971999786672,54.68657643206059,2.7108322664641933,1.9710663871679424,1.9670074315000332,3.2123796541661114,2.827761147204711,3.1486976492390384,15.307961416089135
Teoscar Hernandez,OF,OF,A Drive Into Deep Left Field ,33377,13066,606192,0,31.0,10.0,96.0,5.0,0.28415301,0.83709016,52.0,183.0,193.0,47.0,7.176930441959643,22.855282399654083,1.3159887523153326,1.468837571226019,1.3604564182256624,0.9120646025568282,1.273492048082169,1.323949694028021,7.654789086434032,0.351,73.0,92.0,397.0,364.0,98.0,18.0,1.0,19.0,54.0,63.0,27.0,107.0,7.0,2.0,0.269435,0.349855,0.808266,125.36,1.90109,175.0,5.0,7.795004,28.947424,1.615174,2.2348392,1.8411882,0.5219233,1.9467514,2.067702,10.227578,364.0,92.0,0.2741692854149432,0.8175377606529346,46.60166666666667,16.105,149.58833333333334,5.0,9.259755418610863,31.97221212045902,1.4637438517023593,1.9882174710942417,1.6619136473843759,0.5287229973310195,1.766115341762608,1.840869107425819,9.399997676804311
